,Symbol,5Y Return,5Y Volatility,5Y Sharpe,betweenness,coreness,clustering,Antifragile
40,BSCO,0.10568089257245805,0.055746862827113344,1.8957280681462585,0.00012814185955890825,0.5752417687444275,0.906910481910482,17.938229153832037
41,BSCP,0.09362936121669341,0.05220805770117919,1.793389092400169,0.00014773590811231277,0.6425236831542727,0.9002384775106056,19.154131450812688
42,BSCQ,0.07629632262146051,0.0589980050001924,1.2932017382827046,0.00014527321329194781,0.6263524210652089,0.9011568482516419,16.94972567287214
43,BSCR,0.06711626811812442,0.06443514337059805,1.0416096652739004,0.00011427224634321103,0.5281733441268845,0.9133909568692178,15.519481259605655
44,BSJM,0.07909720697661986,0.07183867963931474,1.1010392642758537,2.3456039535361608e-05,0.17030755899152955,0.9709168170706632,13.920077665970014
45,BSJO,0.09455456483811034,0.08653110326556791,1.0927234401243915,1.6722076284309968e-05,0.009472534482925274,0.9778877946299563,11.55653819564688
46,BSJP,0.1481793058436116,0.09571104987368723,1.5481943416059936,4.39323232554352e-05,0.2687072621829828,0.9528901022072777,10.448114416462158
47,BSV,0.02495474312845603,0.02377732499731287,1.0495185278947998,0.00019854408978210416,0.8118824533531905,0.8855285364711621,42.05687562049189
48,BTAL,0.08622639651111576,0.16931722966567234,0.5092594337940402,7.466560911697588e-05,0.4099534030696713,0.9314878041741483,5.9060734809715685
49,BTEC,0.16368816860945556,0.3308347960740288,0.49477313315262067,1.3517631776655108e-05,0.013196604185929226,0.981657150428833,3.0226566608677894
50,BWX,-0.20006390824748288,0.08277872303243575,-2.4168518300178476,0.00015741350858588385,0.6848652887315053,0.8966000528792272,12.080398964455675
51,BWZ,-0.18423403522385814,0.062204088470934345,-2.961767301034302,2.655319384541214e-05,0.17842114495968592,0.9679278030418293,16.0761137182689
52,CACG,0.44443434405818183,0.23217508013684635,1.9142206984325265,3.174624837528331e-05,0.0,0.9938322772805822,4.307094453937907
53,CALF,0.5961361561197182,0.2948286377734927,2.0219750721017484,3.9066033769029844e-05,0.23165093694433045,0.9566499764556037,3.391800767903244
54,CATH,0.6148844177242151,0.22149557459846778,2.7760573494025405,0.0007238710892942054,0.09043606720456529,0.9231155520900518,4.514762887758922
55,CCOR,0.3396306051039973,0.1160761738393799,2.9259286714081414,1.7047655467530843e-05,0.12343979011167269,0.9786155680832611,8.615032412971738
56,CDC,0.631394874567865,0.15267053516125356,4.135669491830717,8.046752447663397e-05,0.44242944971696063,0.9279390198660986,6.550052365662967
57,CDL,0.5667453434471217,0.21025374275972147,2.6955303435183064,8.046752447663397e-05,0.44343760052094366,0.9279390198660986,4.75615790175399
58,CEY,-0.14224401606941603,0.18308825393018796,-0.7769150287688802,4.5260587841535306e-05,0.27396830266213407,0.9517771955114166,5.461846833611197
59,CFA,0.54476021992065,0.20831706319168047,2.615053282598341,0.00019854408978210416,0.8466833793348642,0.8855285364711621,4.8003748933416075
60,CFO,0.5320965204811,0.14364675465643112,3.7042014750263474,0.00019854408978210416,0.8493435193890785,0.8855285364711621,6.961521702260258
61,CHGX,0.5551979619628715,0.21634874534485735,2.566217618123426,0.00010760971456262617,0.5073368772161575,0.9167962665505841,4.622166855675598
62,CID,-0.04863822063301893,0.19807638802867597,-0.24555284512749428,7.309482324924945e-05,0.3945579970429455,0.9327001749682162,5.048557326556398
63,CIL,-0.023067387642737584,0.20303688122030603,-0.11361181034744233,0.00019854408978210416,0.8172639131034656,0.8855285364711621,4.9252135572105535
64,CIZ,-0.035284344656538,0.16974113851456357,-0.20787149753629494,0.00019854408978210416,0.8297810521305187,0.8855285364711621,5.8913237459768855
65,CLTL,0.054743592663929606,0.006187549197206154,8.847378973349873,0.0007427012609238569,0.3204688630396436,0.9417535627164856,161.61487660599565
66,CMBS,0.0015300727836676858,0.06608884292395655,0.023151756271905462,0.00016032093213364738,0.7053260301713227,0.8956389895407705,15.131147040214106
67,CMF,0.002767067211438107,0.060089257072336796,0.04604928312072571,0.00017748686869970776,0.7667500898574262,0.8906590342912057,16.641909864123924
68,CNCR,-0.34316128674527857,0.33860970898104475,-1.0134419588201726,0.0,0.0008933732723737453,1.0,2.9532525898599666
69,CNXT,-0.10358849769425899,0.3061380707850679,-0.3383718249370754,0.0,0.0,1.0,3.2664999731512507
70,CNYA,-0.02777432552584857,0.2505502238552904,-0.11085332552682176,0.0004925209299833442,0.16731385813014266,0.9699035833358364,3.991215751527595
71,COMT,0.5044258083528883,0.20505029205856123,2.460010192079254,0.0013895360562545405,0.05889000730401794,0.9970557862200186,4.876852356369263
72,CORP,-0.004759937043906778,0.08177165626086375,-0.058210109242765866,5.352355027403022e-05,0.3056898164181377,0.9460506088473559,12.229176290741272
73,COWZ,0.897109335474107,0.23508905785020215,3.8160403707336377,3.969618507764739e-05,0.23908898712281376,0.9560462356422866,4.2537071233540615
74,CSA,0.4498944007389007,0.25133130187474606,1.7900452406167493,0.00019854408978210416,0.8073899215223257,0.8855285364711621,3.9788120004979
75,CSB,0.48368557557310815,0.24941041822772292,1.9393158433802131,7.583132206819975e-05,0.4150599320468487,0.9307668600980186,4.009455607772387
76,CSF,0.4022231100513558,0.18462181053400645,2.178632680981472,0.00019854408978210416,0.8431329121390565,0.8855285364711621,5.416478134991558
77,CSML,0.25447227296420305,0.2710038394627789,0.9389987738500422,0.00019854408978210416,0.831564790365965,0.8855285364711621,3.689984621554948
78,CVY,0.17322176062572026,0.24010623149239582,0.7214380049574274,0.00012814185955890825,0.5771852578385697,0.906910481910482,4.164823185905819
79,CWB,0.5015476952236071,0.17509054370021732,2.864504756363862,0.00010544406616003538,0.5003761813886944,0.917708839501121,5.711330714194126
80,CWS,0.5861831825154116,0.19507695703055333,3.00488172174842,0.0,0.0,1.0,5.126182073074771
81,CXSE,-0.2934138053547008,0.3085197538839232,-0.9510373376775548,4.489346563055317e-06,0.0,0.8,3.241283539906614
82,CZA,0.43383581004572375,0.2346641543132162,1.8487519379149178,5.162424845021397e-05,0.2919343080753201,0.947638326585695,4.261409259231206
83,DBAW,0.17157343806179637,0.17472134126385716,0.9819832930580189,0.00033594744401579127,0.5839851669144479,0.9035156393859006,5.7233992869242005
84,DBEF,0.28109174689408717,0.1821560422551499,1.543137100554457,0.00022563118798757725,0.5547385620915033,0.9077648399694473,5.489798678208426
85,DBEM,-0.05509667748112404,0.18796924833773235,-0.2931153790758874,0.0008657647761571895,0.05327419956110853,0.9797591781153308,5.320019145915067
86,DBEU,0.278794327986524,0.19179266027589192,1.4536235515242397,0.00015081194263972603,0.3141373663899152,0.9413295859009344,5.213963863692747
87,DBEZ,0.21122247427600593,0.2118343391914319,0.9971115876785537,0.00011563381267964172,0.17739849091722754,0.9643635994793164,4.720669952836651
88,DBJP,0.30847366016445693,0.20180622735159334,1.5285636336039528,2.7883641056769836e-05,0.18558858667689865,0.9667561051976844,4.955248473367314
89,DBLV,0.3053146860085978,0.19770176720742905,1.5443194581475899,9.351891473911203e-08,0.031305626911966915,0.9998139096345185,5.058123729115675
90,DDIV,0.3912156102151233,0.237732450313422,1.6456129977180314,0.0,0.017680494469365985,1.0,4.2064093424419715
91,DDLS,0.03318950608408399,0.17874453260194537,0.18568123791509342,0.00014527321329194781,0.6273069262231097,0.9011568482516419,5.594576714841104
92,DDWM,0.10299252677164104,0.17559251161808906,0.5865428190676386,0.00010108699138766554,0.42421378638102775,0.9293599727392085,5.695003680880106
93,DEEF,-0.0594085797545892,0.1847190141025521,-0.32161594215529327,0.00016945158537799324,0.7421474014133349,0.8927415303901323,5.413627854492669
94,DEEP,0.266421081219976,0.2823290790436522,0.9436544125119447,0.00011888662564470558,0.5468953258370903,0.9110442599030858,3.541966004307284
95,DEF,0.5660912940880447,0.1934886325910201,2.9257082780909442,0.0008329352789390318,0.5994652097006167,0.9028495292236631,5.168262272614823
96,DEM,-0.010668571274672162,0.20544042514902086,-0.05193024336341532,0.0,0.0014594279042615295,1.0,4.86759117284063
97,DEUS,0.4758588511947952,0.2208122715845084,2.1550380682202093,0.00016596109564065558,0.7293043949363032,0.8937458149189769,4.52873381005586
98,DFND,0.30298632767414607,0.185325273618012,1.6348894123240536,0.0,0.04001520856130719,1.0,5.395918109157503
99,DGLDF,-0.6589446593132415,0.5787558647571581,-1.1385537485477233,0.0002620598734101388,0.9127696205958621,0.8786193923502251,1.7278442619663006
100,DGP,0.2654321384958067,0.3482044826156317,0.7622881144491357,0.0002620598734101388,0.8873290979356603,0.8786193923502251,2.87187572224295
101,DGRE,-0.1440001161454338,0.2182866602725411,-0.6596835370775425,0.0002456817908022035,0.09897661739693157,0.978097251851712,4.581131979166538
102,DGRO,0.6717925569939753,0.20563611836997459,3.2668996201596525,0.0002057267199049166,0.21247366788052974,0.9466125272576885,4.862958938958519
103,DGRS,0.3520409949967735,0.278655946239313,1.2633536077297147,5.0075960816151315e-05,0.28769408443474914,0.948847272665134,3.5886548035159755
104,DGRW,0.713960184579692,0.19616074670382416,3.639668978512169,9.755550189837156e-05,0.00787162551160332,0.9812614679468558,5.097859876674832
105,DGS,0.0005815703321485391,0.1967636085767722,0.0029556803534715875,0.00013191154959629197,0.5878621894768677,0.9052239790057178,5.08224059943394
106,DGZ,-0.17528739372731672,0.1645033526414595,-1.0655551446988525,0.0002620598734101388,0.9725733156622005,0.8786193923502251,6.0789034627126
107,DIA,0.5585711862090689,0.21484312186704543,2.5999025770754614,0.0,0.0,0.0,4.654559062955922
108,DIAL,-0.014184795810227399,0.07399538026775582,-0.19169839737155264,0.0005229243564820703,0.19582487862401599,0.964280824692724,13.514357198806902
109,DIV,0.06802104956190931,0.22473688992161758,0.30266971117039704,2.3204805463162456e-05,0.16332749189674067,0.9711736915954019,4.449647765210127
110,DJP,0.39789922370908154,0.1851102297251084,2.149525849003419,0.0002620598734101388,0.9665491972180533,0.8786193923502251,5.402186586257365
111,DPST,-0.7621890567262267,1.0374320694284735,-0.7346881585664885,0.0,0.0,0.0,0.9639185344934488
112,DRW,-0.49333294975575176,0.19597265041326642,-2.517356114311936,6.602324843654692e-08,0.04545687053487698,0.9998754238297964,5.102752847865269
113,DSI,0.6345673025012953,0.21961755469829042,2.889419761425998,9.28361975854004e-05,0.005142677955471935,0.9707999661230674,4.553370068134104
114,DSLVF,-0.9345718905576307,0.9114353850028125,-1.025384690934231,0.0002620598734101388,0.884685991531866,0.8786193923502251,1.0971704812589804
115,DVY,0.5022652751790563,0.21901851906649886,2.293254823015936,0.00012856797740338233,0.2929931716021,0.946303211351755,4.565823950696963
116,DVYA,-0.22070254619826388,0.20261287337425554,-1.0892819519448504,1.1229587369627238e-06,0.03706046040981533,0.998061440365428,4.935520548849105
117,DVYE,-0.24224586653003227,0.2071009045618386,-1.1696997028697171,5.7841364824545476e-05,0.32257761571517857,0.9426684228876923,4.828564134549245
118,DWAS,0.6457544166993648,0.3042958460998037,2.1221269530165348,8.611156271118235e-05,0.4363712853538795,0.9280570964737391,3.2862755532719876
119,DWPP,-0.02582970779118128,0.20273117664838028,-0.1274086611551645,0.0006895719595679517,0.08412136146619437,0.9249164040766387,4.932640438102984
120,DWX,-0.07739088450228618,0.1737245503276556,-0.44548041342643874,4.0478179704907335e-05,0.24437875667748235,0.9554660498392932,5.756238816643567
121,DXJS,0.14148831520137453,0.21515506830062817,0.6576108865057186,0.00016032093213364738,0.7006906589928785,0.8956389895407705,4.647810567040592
122,DZZ,-0.39534883324177605,0.3569904881723157,-1.1074492075848956,0.0002620598734101388,0.9931597352632675,0.8786193923502251,2.8011950825908563
123,EBND,-0.19635117850765513,0.09595895342413596,-2.0461996666406757,0.00016945158537799324,0.7394008730995032,0.8927415303901323,10.421122410329207
124,ECNS,-0.34508525488052905,0.2623301248387803,-1.3154617872903747,4.39323232554352e-05,0.2644894840259079,0.9528901022072777,3.811990714427357
125,ECON,-0.31862106554345687,0.23447205560625337,-1.3588871591526204,0.0,0.0,1.0,4.2649005546285235
126,EDIV,-0.11442057547725748,0.20097088222999737,-0.5693390714497187,2.8070746285913777e-07,0.04316045945005221,0.9994975680153937,4.975845201572876
127,EDOG,0.01050873466441641,0.19865655629195583,0.052899007516128665,3.654472115876338e-05,0.2188645849047116,0.9584783733605328,5.033813223512991
128,EDOW,0.47901529163622564,0.20750146665997002,2.3084911126010583,0.0013927624857466875,0.022130729008447682,0.9920199797823631,4.8192430448633266
129,EDV,-0.196104209950192,0.19977950014366413,-0.9816032666473328,0.00016596109564065558,0.7256262851642823,0.8937458149189769,5.005518580639587
130,EELV,0.04844548518177952,0.15506615183884262,0.3124181815779372,0.00014773590811231277,0.6396774357590196,0.9002384775106056,6.44886061942958
131,EEM,-0.16612455145969424,0.2302425693668805,-0.7215197081777815,0.0002700569377030791,0.05704145949243082,0.9831966325464013,4.343245485618899
132,EEMA,-0.16740169723837078,0.22914280156274935,-0.7305562125307649,0.00037467713869211966,0.013796521954644966,0.9840634270649297,4.364090834100045
133,EEMO,-0.11730418402863332,0.24579238974860398,-0.47724904806292756,0.0,0.0,1.0,4.068474215262719
134,EEMS,0.030278105461660296,0.2064012801441895,0.1466953375507573,0.0002134499149243995,0.8688039876937641,0.8832255178583718,4.844931190840541
135,EEMV,-0.027092186827684054,0.15835474245363806,-0.1710854149860141,9.76639266159757e-05,0.483430765760022,0.9216891019730776,6.31493559653114
136,EEMX,-0.15228194370295176,0.21925997417435597,-0.6945268705625991,0.0004011453067674885,0.01634145601310958,0.9835550321350023,4.560795939913766
137,EES,0.35795169683859174,0.27411831099105477,1.3058292076309805,0.0001526522040336717,0.6567181015766977,0.8984081721262901,3.6480598336702603
138,EFA,0.005160437571802613,0.19407317296986912,0.026590164384048064,0.00019971697172557713,0.4924097708181198,0.9181811396569846,5.152695680176545
139,EFAD,-0.03791839296812137,0.17619679619345724,-0.21520478117257277,7.466560911697588e-05,0.40893056560064067,0.9314878041741483,5.6754720948616955
140,EFAS,-0.10724146470625433,0.21241481049055325,-0.5048681137562377,2.7437778212066574e-05,0.18661146458035252,0.9670284925605956,4.707769659236982
141,EFAV,-0.055171351328223164,0.15181651088936818,-0.36340811025770225,8.747232074169519e-05,0.4664991529853331,0.9256422805528538,6.586898843490881
142,EFAX,-0.014072787567776917,0.18977505077390805,-0.07415509841988022,0.0001874186928889222,0.4794499252320767,0.921885655585577,5.269396561465649
143,EFG,0.05510456403511445,0.19448241141987518,0.28333957622598166,0.00010544776345360892,0.1427744757645305,0.971917222306854,5.14185315113696
144,EFV,-0.07490470880120759,0.20487940573650754,-0.3656038952862908,7.734203889895524e-05,0.40483107155913123,0.9308265355673421,4.880920053458597
145,ELD,-0.16476955066422805,0.12069022732089484,-1.365226947714116,0.00010882342107304034,0.5103170691831149,0.9163431210436986,8.285675006155799
146,EMCB,-0.029463556274748743,0.09816941545053137,-0.30012969048996474,0.0,0.002262999950804349,0.0,10.186471982242889
147,EMDV,-0.17464779245976847,0.20740472013074296,-0.8420627666992087,3.6155743452540906e-05,0.21459663348357466,0.9588206965791385,4.821491041137463
148,EMFM,-0.09261832758369185,0.1745365328128283,-0.530652958959687,6.125039391440419e-05,0.3425832366553148,0.9401585370860791,5.729459522794535
149,EMGF,-0.07149125142896062,0.21656045828909057,-0.33012144504019114,0.00020238810811707797,0.08472807200658178,0.9822715702536974,4.617648151931233
150,EMLC,-0.18773187743779268,0.11121018165249254,-1.6880817443893195,0.00012628524064169064,0.5654968008828739,0.9077524422192119,8.99198243488875
151,EMTL,-0.0893133746759887,0.052188366946464324,-1.7113655763095215,3.964796080352799e-05,0.2380283616622454,0.9561310988710496,19.1613583353895
152,EMXC,-0.012064087728259835,0.21759155040955266,-0.0554437325601693,4.096048499399007e-06,0.004455503589155669,0.9955338657202011,4.595766692768131
153,EPI,0.33276726929055495,0.24208048661870488,1.374614178691274,0.006926588680410772,0.0020012466782585872,0.3,4.130857525807422
154,EPP,0.00047912127273381806,0.2167975939660978,0.0022099934965548636,0.0013869585360203824,0.0,0.6666666666666666,4.612597315800365
155,EPRF,-0.03737381586375458,0.1468240771174988,-0.2545482770775086,5.8108561946256785e-06,0.021190770006501863,0.9911053249111978,6.810872028841228
156,EPS,0.5538158116028256,0.2117644463871319,2.6152445372741226,0.0004282710958651591,0.1182035231597426,0.9379733223163593,4.72222800881256
157,EQAL,0.4774872336507287,0.22376555338036788,2.1338728255419728,0.00019330077920606486,0.804692769780968,0.8866163615058364,4.468963095048638
158,EQRR,0.3580270574858272,0.29126800642228284,1.2292014556750064,3.3501802421292642e-06,0.0675924913929723,0.9950573278678786,3.4332641345791735
159,EQWL,0.61464671930773,0.20202470141132287,3.042433499536809,0.0002477270409739725,0.6339750121706772,0.8983369348531629,4.949889756124412
160,ERM,0.11632129872214056,0.18818500069912583,0.6181220516512765,0.00019521911977580955,0.746718089445969,0.8923554910606314,5.313919793208287
161,ERTH,0.32233830540604846,0.2559177448217585,1.2595387069800514,0.0,0.0,1.0,3.9075055178236258
162,ESG,0.6856615320519124,0.21141989783512977,3.2431267779090853,0.0003184815688687847,0.020961165697480116,0.942984206228425,4.7299237689530225
163,ESGD,0.01540276012346748,0.19385717482687495,0.07945416586836668,0.00011454087578653112,0.4804442572020567,0.9226342056551909,5.158436879589598
164,ESGE,-0.1431414672703646,0.2242893701138542,-0.6381999610489915,0.00016065462378718676,0.04372644331765436,0.9869904987248397,4.458526052716533
165,ESGG,0.40228395422776486,0.193896629830915,2.0747341229116323,0.00042115018856012646,0.06519666849894586,0.9380327126093063,5.1573872164360814
166,ESGN,-0.07604014716625128,0.18547311158159593,-0.40997935775072514,8.206217636800762e-05,0.4444450246333714,0.9282116527528452,5.391617100034826
167,ESGS,0.5821501318440997,0.23273259244987154,2.5013691710132497,9.012430326485078e-05,0.47745928016238426,0.9236343277416109,4.296776783489793
168,ETHO,0.5895992657112636,0.2255106395237944,2.614507532577207,0.00018849369533423637,0.7902813216470592,0.887689161837371,4.434380577837378
169,EUDG,0.07218591030524847,0.20109197359656103,0.35896962476518735,1.7948971601537017e-05,0.015919738626556528,0.9945430965682363,4.9728489014993755
170,EUDV,0.00019963672562329317,0.19370625895950316,0.0010306157720232976,1.7872577131344946e-05,0.0077138479420933055,0.9765585566550458,5.162455799681017
171,EUFN,-0.181183840367036,0.27517783384795663,-0.6584245461687335,0.0,0.0,1.0,3.6340136340797264
172,EUO,0.5105239434608224,0.1459490262377907,3.4979606004978745,0.0002620598734101388,0.9075219507214811,0.8786193923502251,6.851707241751155
173,EUSA,0.500286823026549,0.21887192644627568,2.2857514490299398,0.0002466455197345146,0.8732185187938217,0.880896920879631,4.5688819769467335
174,EUSC,0.13180843946301932,0.195141417323716,0.6754508667135745,1.6120800999890698e-05,0.009989479769881814,0.9785943330353529,5.1244887616098485
175,EVGBC,1.084635492284739,0.4475717025116617,2.4233781675607124,0.0002980094005828455,0.4983840402109253,0.9112363387978142,2.234278875067944
176,EVLMC,1.023583427103149,0.4475677454568302,2.286991047709174,8.820688972420183e-05,0.47347568152633,0.9245604154006531,2.234298628868586
177,EVSTC,1.1901174262508718,0.4484788018382255,2.653675985069566,1.78542814252597e-05,0.03158018064076346,0.8884227349915094,2.229759792215816
178,EWA,0.14436158807069818,0.2630434329681292,0.5488127433623834,0.0,0.003248479970102485,1.0,3.8016535471583572
179,EWGS,-0.12232344487452307,0.23485748828917347,-0.5208411525031283,1.1212801148385251e-05,0.01613198900091659,0.9840225391406494,4.257901279982727
180,EWMC,0.4466084189280075,0.25575653788098085,1.7462248379974619,0.0002216594075754265,0.8705702079415177,0.8820611076054106,3.9099684734759785
181,EWRE,0.3365453432298617,0.2509851747433727,1.34089730030458,0.0004168725901460936,0.009139061133440119,0.9953654451805897,3.984299076718296
182,EWSC,0.4434731410964344,0.28213849648820133,1.5718278314245566,0.0002532730655265085,0.8785126325262858,0.8797820571666062,3.5443585772486697
183,EWUS,-0.2121848191539075,0.24457048822920896,-0.8675814514261837,0.00010882342107304034,0.5093243209814008,0.9163431210436986,4.088800767584068
184,EWX,0.04176060388768154,0.19470173670713883,0.21448500970741657,0.00019854408978210416,0.8324562518537351,0.8855285364711621,5.136061017802593
185,EWZS,-0.011806787106677737,0.41600484017239153,-0.028381369557587428,2.1272471075648363e-06,0.07004728845960358,0.9964562041933783,2.403818185349964
186,EXI,0.21302043975723095,0.21429160876387507,0.9940680411427365,3.356038255766246e-05,0.20721411491411718,0.9615417488041246,4.666538301562176
187,EYLD,0.008044098607521219,0.20716753504886987,0.038828953608120366,5.2935496070628525e-05,0.29934455168114277,0.9465523838877477,4.82701114228204
188,EZM,0.3993599040947562,0.26210408775377547,1.5236691175527217,0.00016032093213364738,0.6969753877725431,0.8956389895407705,3.815278153690663
189,FAB,0.3852667092294276,0.26473856800736234,1.4552723168719164,0.00018861465115873138,0.7974956482677298,0.8876868539302505,3.7773113586237654
190,FAD,0.5832587988796822,0.24510485950899577,2.379629681957716,0.00016945158537799324,0.7549241282919308,0.8927415303901323,4.079886469828634
191,FALN,0.14134362991589672,0.108133061389059,1.307126868510152,8.206217636800762e-05,0.4464577071704594,0.9282116527528452,9.24786542759605
192,FBGX,0.9499882010311933,0.49119494111540585,1.9340349859344221,0.0002620598734101388,0.9742928228703361,0.8786193923502251,2.0358515861934556
193,FBND,0.010529669965203117,0.06877719449605763,0.15309827686860197,0.0,0.0015376282084884065,1.0,14.539703274132837
194,FBZ,0.08098298543554515,0.39474906926828274,0.20515054180028175,0.0,0.014007118371631485,1.0,2.5332548645488293
195,FCA,-0.2064078093589087,0.2824376258823406,-0.7308084704156775,0.0,0.0007467830882352941,1.0,3.5406047507869416
196,FCAL,0.03686291734654465,0.05898285453462658,0.6249768282222393,8.331526214546657e-05,0.44746498943285545,0.927472139566911,16.954079416636883
197,FCEF,0.16364459462644296,0.19272270019693938,0.8491194574340122,0.0,0.001252897325064211,1.0,5.188802351659252
198,FCG,0.42626151440602605,0.4649140742317061,0.9168608524283647,0.0,0.0,1.0,2.150935098388988
199,FCOR,-0.015065737990428759,0.08040166412519814,-0.18738092245166738,5.2724944277926324e-05,0.2940538985819136,0.9469185025887351,12.437553511863156
200,FCVT,0.49778249897563037,0.16916232500974265,2.9426321667484845,7.500831923377217e-05,0.4027786140255318,0.9318541996830428,5.911481767245789
