,Symbol,Return,Volatility,Sharpe,Volume,betweenness,coreness,clustering
40,COMT,0.23853380359117465,0.21805719583360544,1.093904755948501,344616.4416203336,0.0013895360562545412,0.1405917808219178,0.9970557862200186
41,CORP,-0.0073758132249993015,0.08303508765057199,-0.08882766832303685,62101.0325655282,5.352355027403021e-05,0.010255215009905606,0.9460506088473559
42,CSB,0.4306047052272852,0.2511537270665899,1.7145065305485847,18710.007942811757,7.583132206819968e-05,0.42226836969817655,0.9307668600980186
43,CSF,0.3785438830723577,0.18529627838864557,2.042911419291375,12268.705321683876,0.0001985440897821042,0.8404673241083848,0.8855285364711621
44,CSML,0.24916951375809604,0.2723893593747702,0.9147549461184096,43349.40428911835,0.0001985440897821042,0.8127800844262224,0.8855285364711621
45,CVY,0.16421116274421607,0.24169885605834904,0.6794039716289493,23422.160444797457,0.0001281418595589082,0.57427987526081,0.906910481910482
46,CZA,0.47800943344031827,0.236205335991387,2.0237029423321258,11658.300238284353,5.162424845021398e-05,0.30699530085385907,0.947638326585695
47,DBAW,0.21432927344886846,0.1753040718917948,1.2226143473790025,18764.733915806195,0.00033594744401579127,0.5888374912302964,0.9035156393859006
48,DBEF,0.3567293799099066,0.1829028437777947,1.9503763448494578,904548.8482922955,0.0002256311879875772,0.5557337954131396,0.9077648399694473
49,DBEM,-0.022121428559790494,0.18974251196497247,-0.11658656950780874,26537.013502779984,0.0008657647761571893,0.13460451574230012,0.9797591781153308
50,DBEU,0.36508929852766825,0.19267066267396069,1.8948878540241292,280305.6393963463,0.00015081194263972595,0.32059172559538324,0.9413295859009344
51,DBJP,0.3348215911005734,0.2013824664177135,1.662615405683216,143802.85941223192,2.7883641056769833e-05,0.2439916954277103,0.9667561051976844
52,DDIV,0.3432781457320661,0.2391045505584345,1.435682193962146,12747.02144559174,0.0,0.08723427878415195,1.0
53,DDWM,0.11038181824494442,0.1769046943400709,0.6239620641878111,48877.760127084985,0.00010108699138766554,0.41820237684425027,0.9293599727392085
54,DEEP,0.22236560945720138,0.28427591120796186,0.7822175593855716,27970.691024622716,0.00011888662564470561,0.5449513125180107,0.9110442599030858
55,DEM,0.06886983434980057,0.20703042887133816,0.3326556135987172,311855.1231135822,0.0,0.0013054830287206266,1.0
56,DEUS,0.4663002530243978,0.22227700102758,2.0978340128250137,29823.431294678317,0.00016596109564065586,0.7265463514313109,0.8937458149189769
57,DGP,0.4111111930913476,0.35045939444989854,1.1730636975409139,21234.23351866561,0.0002620598734101388,0.8952454302879124,0.8786193923502251
58,DGRE,-0.12323132493301468,0.2199848635739657,-0.5601809275917773,19847.41858617951,0.0002456817908022034,0.1779700364545743,0.978097251851712
59,DGRS,0.33540521846291027,0.27985586788649164,1.1984927133954155,17311.914217633042,5.007596081615132e-05,0.012923304927751018,0.948847272665134
60,DGS,0.0037785684249591975,0.19901187742516147,0.018986647801361153,189872.35901509135,0.000131911549596292,0.5839926426256788,0.9052239790057178
61,DIAL,-0.02627360934510391,0.07576708286727492,-0.34676812608885493,177114.3764892772,0.0005229243564820684,0.24884996260962178,0.964280824692724
62,DIV,0.008904842318689597,0.22559434928415384,0.03947280748363625,168629.62668784749,2.3204805463162456e-05,0.2335147291012878,0.9711736915954019
63,DJP,0.43763126039539074,0.18639715350192557,2.3478430446678993,318816.1239078634,0.0002620598734101388,0.9057709219183083,0.8786193923502251
64,DPST,-0.716112807108994,1.0433005610253856,-0.6863916630172018,781211.1993645751,0.0,0.0,0.0
65,DVY,0.4703396339861938,0.22062512981771834,2.1318497778326106,799270.4527402701,0.0001285679774033824,0.3080390683696469,0.946303211351755
66,DWAS,0.6057122632271603,0.3056339119869724,1.981822826169168,42183.637807783954,8.611156271118226e-05,0.4404826825861337,0.9280570964737391
67,DWX,-0.0655531955654027,0.17666374153181166,-0.3710619677643282,83714.53534551231,4.047817970490734e-05,0.2770947063542206,0.9554660498392932
68,DXJS,0.16888866309168066,0.21571564455625444,0.7829226454071011,12120.969023034155,0.00016032093213364735,0.7081026686881968,0.8956389895407705
69,EDIV,-0.0688079654079657,0.20224752135915192,-0.3402166065895871,59693.64575059571,2.807074628591378e-07,0.12101912848212275,0.9994975680153937
70,EDOW,0.49730832223793975,0.20862306959341018,2.383764763921623,31468.78474980143,0.0013927624857466875,0.08766939225015839,0.9920199797823631
71,EELV,0.04470184499084445,0.15667305469368709,0.2853192916819132,177509.45194598887,0.00014773590811231296,0.6377776121919941,0.9002384775106056
72,EEM,-0.11963064765413184,0.2326811879796667,-0.5141397492975925,56951564.57505957,0.0002700569377030795,0.13881051236993963,0.9831966325464013
73,EEMA,-0.08258035614114782,0.23201187816454028,-0.35593158761717686,69857.50595710882,0.00037467713869211976,0.061634501750080575,0.9840634270649297
74,EEMS,0.07384566952771975,0.20706498855559155,0.35663039919418393,47501.98570293884,0.00021344991492439956,0.864388300738357,0.8832255178583718
75,EEMV,-0.017129500758265262,0.15993122843850552,-0.10710541603106397,604399.285146942,9.766392661597587e-05,0.4844762770975051,0.9216891019730776
76,EES,0.3341093206477462,0.27552796022374565,1.21261493888471,82135.82208101668,0.00015265220403367152,0.6548294814722527,0.8984081721262901
77,EFA,0.05392286725674857,0.19806636607550254,0.272246461250232,27077927.084988087,0.00019971697172557716,0.49046183399589127,0.9181811396569846
78,EFAD,0.02129987536038087,0.1796550119134178,0.11855987280024254,12647.180301826847,7.46656091169758e-05,0.41003916752414776,0.9314878041741483
79,EFAV,0.0041684131602340215,0.1541113615242148,0.02704805874795323,895352.7402700556,8.747232074169523e-05,0.4675581061981621,0.9256422805528538
80,EFG,0.12729959004218772,0.19842537131942573,0.6415489571505474,584152.0254169976,0.00010544776345360902,0.21053660037376806,0.971917222306854
81,EFV,-0.03911167876552542,0.20839884460788216,-0.1876770422557617,2012682.4463860206,7.734203889895518e-05,0.4131022498854626,0.9308265355673421
82,EMGF,-0.06986562515962322,0.21858559045123957,-0.3196259415609023,73777.52184273233,0.00020238810811707797,0.16395513829766556,0.9822715702536974
83,EMXC,0.018944438873995672,0.2189054092182523,0.08654166629161618,140726.5289912629,4.096048499399008e-06,0.011818282094514741,0.9955338657202011
84,EPI,0.2788998304904119,0.24321714534076005,1.1467112242422652,1253545.6711675932,0.006926588680410772,0.002964681618973962,0.3
85,EPP,0.046550960034419796,0.22145202564158767,0.2102078763992021,503207.62509928516,0.0013869585360203824,0.0030287408171156076,0.6666666666666666
86,EPRF,-0.04748825045438483,0.14930058014406206,-0.31807143956549133,27549.4837172359,5.810856194625678e-06,0.08504158267228665,0.9911053249111978
87,EQAL,0.4645899090532126,0.22584914117777335,2.0570806983388903,74995.47259729945,0.00019330077920606494,0.804692769780968,0.8866163615058364
88,ERTH,0.4289680135732657,0.2590127747296919,1.6561654691392755,21422.716441620334,0.0,0.0,1.0
89,ESGD,0.07450274398939388,0.1976816618890068,0.37688242438605796,315426.2112787927,0.00011454087578653109,0.47950432861177217,0.9226342056551909
90,ESGE,-0.10942201449927719,0.22688368413647397,-0.4822824299408775,1101397.8554408262,0.00016065462378718666,0.12304484488296381,0.9869904987248397
91,EUFN,-0.13203026443712826,0.2788476344440096,-0.4734853307985974,1435605.8776806989,0.0,0.0019504583577140628,1.0
92,EUSA,0.5164654356755795,0.22145666079597526,2.3321287055411326,25769.579030976965,0.0002466455197345145,0.8732185187938217,0.880896920879631
93,EUSC,0.1602600665231307,0.19601911196946378,0.8175736789793044,14201.509134233518,1.6120800999890698e-05,0.06376459546746902,0.9785943330353529
94,EWA,0.17648807396434407,0.2674799195325378,0.659818031472359,3187323.1135822083,0.0,0.0063417600555989925,1.0
95,EWRE,0.27992423314523346,0.2540948730667588,1.101652425201387,20476.727561556792,0.0004168725901460935,0.07020077113319713,0.9953654451805897
96,EWUS,-0.16478697149521518,0.25019101055686493,-0.6586446536525795,15803.097696584591,0.00010882342107304034,0.512333778934778,0.9163431210436986
97,EWX,0.07349664292281502,0.1959508131037598,0.3750769989604335,74365.36934074662,0.0001985440897821042,0.8217406122316875,0.8855285364711621
98,EWZS,-0.10780434100225925,0.419414244791313,-0.2570354782677904,78367.83161239079,2.1272471075648368e-06,0.1143669509951497,0.9964562041933783
99,EXI,0.3183384655605317,0.21592757451688735,1.4742835243380874,32114.455917394756,3.3560382557662486e-05,0.25771564670416,0.9615417488041246
100,EZM,0.3972480995247303,0.2640026028454781,1.5047128143552484,74952.10484511517,0.00016032093213364735,0.7053260301713227,0.8956389895407705
101,FALN,0.09470169861733528,0.10919686601019447,0.8672565621846149,575749.0865766482,8.206217636800766e-05,0.44552263216813476,0.9282116527528452
102,FBND,0.004878615896788022,0.0695485521683449,0.07014690809061198,210544.79745830025,0.0,0.0019049528774814518,1.0
103,FBZ,-0.08007698134107054,0.3985867140412201,-0.20090228429638357,35021.52501985703,0.0,0.07863885328050343,1.0
104,FCG,0.3831675767634778,0.4661926062297317,0.8219083092335862,915486.4972200159,0.0,0.0,1.0
105,FCOR,0.023977462532052865,0.08170569259727649,0.29346134608070273,29418.26846703733,5.2724944277926344e-05,0.3090846824201437,0.9469185025887351
106,FCVT,0.18393060031062644,0.18677984168044262,0.9847454556970292,72347.10087370929,7.500831923377225e-05,0.4038911484758271,0.9318541996830428
107,FDMO,0.5062306089242844,0.222996062169611,2.270132503681814,26127.084988085782,0.0006127005942770446,0.13297746350312253,0.9251383456954401
108,FDT,-0.1352438442343785,0.20867184682515555,-0.6481173492833378,86479.34868943605,0.00016032093213364735,0.6997624265040897,0.8956389895407705
109,FEM,-0.15843851210087886,0.24306762092924908,-0.6518289498830301,166470.2144559174,5.866942565548389e-05,0.0025095804930986535,0.9420500622070949
110,FEMS,0.025873748900173923,0.2288530102047089,0.11305837260794545,38280.54011119936,0.00011427224634321097,0.5242425917735515,0.9133909568692178
111,FEP,-0.0751147489836279,0.2364928542793703,-0.31761952898117773,103759.88880063542,0.0001405265234394303,0.6110312921019853,0.9020651726014847
112,FEUZ,-0.07983670092222184,0.2435764222130747,-0.32776859187291385,12539.634630659253,0.00011888662564470561,0.5478955709400284,0.9110442599030858
113,FEX,0.5258902303096399,0.22405423573623576,2.347155940085577,70591.18347895156,0.0001803010481916048,0.7785300417477791,0.8897558321903339
114,FGD,0.04420431536604583,0.2205054471289006,0.20046813328926683,112335.50436854646,6.536196347463831e-05,0.36044984923531065,0.9371600662397487
115,FIDU,0.5113980358187348,0.24057240901512217,2.125755143378012,105767.67275615568,0.0,0.12142787137649659,1.0
116,FIHD,0.2968984827342147,0.3910518745456324,0.7592304296691696,24505.08339952343,0.0002620598734101388,0.884685991531866,0.8786193923502251
117,FIXD,-0.03956589667174693,0.0568859666686083,-0.6955300048294829,435295.7903097697,5.296909740152014e-09,0.044958573885491224,0.9999853608977869
118,FLCO,-0.03840771251866687,0.0760833609606682,-0.5048109341347577,81991.104050834,8.578303641203132e-05,0.47154002239014836,0.9260065544521333
119,FLJP,-0.0034625673262692436,0.17892055141841645,-0.019352541107319873,136092.05718824465,1.7952916907850932e-05,0.20964495142515388,0.9764851920977569
120,FLN,-0.09225762868183618,0.3211448964480941,-0.2872772686168082,21523.1135822081,0.0,0.04748880983226744,1.0
121,FLOT,0.05809682863630687,0.05635840250374315,1.030845908601619,1465813.4233518667,0.00014527321329194776,0.6282609472885524,0.9011568482516419
122,FLRN,0.05737553724380583,0.056965054310660325,1.0072058727602877,952611.9142176331,0.0001405265234394303,0.6052540682592248,0.9020651726014847
123,FLTB,0.025872484577517983,0.033118346604503836,0.7812130504727409,46278.077839555204,8.56067283157306e-06,0.1670554446093321,0.9903082200111903
124,FLTR,0.06440026173333424,0.06788111504629439,0.9487213297750599,228143.8443208896,6.125039391440417e-05,0.34058965789823825,0.9401585370860791
125,FM,-0.1142763404791185,0.17604231268015882,-0.6491413271009489,120028.59412231931,0.0,0.08460708742206204,1.0
126,FMAT,0.4462753054984386,0.2494228849572853,1.7892315918600055,82814.53534551231,0.0,0.0,0.0
127,FMB,0.01991250312614243,0.05229634868005731,0.38076278036091393,177031.21525019858,0.00015265220403367152,0.6623733374577634,0.8984081721262901
128,FMHI,0.03541645679872757,0.0633964312935897,0.5586506381520673,28759.253375694996,0.00012407260950696977,0.5606263899063189,0.9085947277636925
129,FNCL,0.4068595070410786,0.2689533925427373,1.5127509759016247,225177.60127084987,0.0,0.0,1.0
130,FNDA,0.4246335174529201,0.26052927653443586,1.629887907805991,367057.3471008737,0.00017748686869970774,0.7730992104711246,0.8906590342912057
131,FNDC,-0.035209097396873,0.19473419846458906,-0.18080592764128953,260996.34630659255,0.0002466455197345145,0.874101348877357,0.880896920879631
132,FNDE,-0.04228701904522325,0.21601609044241285,-0.1957586537124022,725884.9086576648,2.737202794148184e-05,0.20347836410043332,0.9728158897034273
133,FNDF,0.09984692140503883,0.20418400077703042,0.4890046283012741,848820.9690230342,0.00012571844456794485,0.5527956688857407,0.9097742647958119
134,FNK,0.35332365428704937,0.2844326465887302,1.2422049948363725,24412.94678316124,0.0001552884438211004,0.6839314758487332,0.8974704471505183
135,FNX,0.48080306519101756,0.2569240074124845,1.8713823983723767,41349.56314535345,0.00016945158537799338,0.7540136728074037,0.8927415303901323
136,FNY,0.5473550804518232,0.25640434535400475,2.134734026040461,44026.60841938046,8.506291124674449e-05,0.46256947833416784,0.9266035008035343
137,FPE,0.030044734117720108,0.13166980489231875,0.22818241541628376,1558360.9213661635,8.44843038981984e-05,0.4615708853607907,0.9267573822775699
138,FPEI,0.0575443943894872,0.10550482957598528,0.5454195283832324,123171.32644956314,4.2122183694741046e-05,0.28634045293923094,0.9539143539672614
139,FREL,0.22558172152720293,0.24371152357304865,0.925609582263304,372372.2001588562,0.0006940029708262781,0.009828265814652104,0.7272727272727273
140,FRI,0.17060469943306475,0.24958104788946103,0.6835643205914627,60288.0063542494,5.509644052874391e-05,0.004332711975414379,0.9759791490560721
141,FTA,0.39525121961537685,0.24579370865579803,1.6080607667988547,89440.50833995234,0.0001405265234394303,0.6225309003412074,0.9020651726014847
142,FTHI,0.11272764647859942,0.1681208399284066,0.6705156036967452,19005.95710881652,0.00014913341791073406,0.18689834864184762,0.9607442367485476
143,FTSD,0.009539436304471342,0.016236192462589248,0.5875414649371588,23532.08895949166,0.0,0.004167202572347267,1.0
144,FTSL,0.08952251052031983,0.06940928814925701,1.2897771019897446,384654.0111199365,0.0,0.0009011444534558889,1.0
145,FUTY,0.42653167328352304,0.22243581653326705,1.9175494303532354,215670.84988085783,0.0,0.0,1.0
146,FVD,0.45230348771299617,0.1912270070672178,2.3652699200276035,1176440.2700555997,0.0001838119149284994,0.7848616995984354,0.8887618893524565
147,FXC,-0.038775815637584476,0.07140160691476286,-0.543066428237027,43356.552819698176,0.0002620598734101388,0.9708530697200093,0.8786193923502251
148,FXD,0.2938952978625674,0.27884360446827655,1.0539789801634243,148080.778395552,7.258037441833481e-05,0.3946469199764812,0.9328512266656597
149,FXF,-0.015462303833194968,0.07172157227288184,-0.21558790951158938,33849.64257347101,0.0002620598734101388,0.8829227018667009,0.8786193923502251
150,FXO,0.5267884024056532,0.28550139396444674,1.8451342569320475,295348.7688641779,5.9641639863616126e-05,0.33006949688597115,0.9414479180209067
151,FXR,0.4396339391658979,0.2522117738903287,1.7431142582465933,195240.66719618745,8.44843038981984e-05,0.4595716496519574,0.9267573822775699
152,FXU,0.3694186460528066,0.214147913329881,1.7250630198004362,214409.69023034154,0.0,0.002186159926006895,1.0
153,FYC,0.4182422308885302,0.28416278598688366,1.4718402673171826,49062.35107227958,0.00015265220403367152,0.6642549183857945,0.8984081721262901
154,FYT,0.3865548536841617,0.3066437571097785,1.2605991308206383,27606.910246227166,0.00016032093213364735,0.6941848078446369,0.8956389895407705
155,FYX,0.434195122953521,0.28252764894647037,1.5368234739948816,52776.886417791895,0.0001985440897821042,0.8333474426916346,0.8855285364711621
156,GAMR,0.23648733224143123,0.27305915030035594,0.8660663155997632,18018.586179507547,3.945130452819182e-05,0.26788054298642533,0.956363935651613
157,GBF,-0.023409884000839782,0.0553275944410899,-0.42311407602883355,26817.235901509135,3.9279836563468856e-05,0.2709537286435052,0.9564597323359684
158,GDXJ,0.08407505753143484,0.45854387027954174,0.18335226568437218,11198143.606036536,6.682084056101429e-07,0.035555035989244976,0.9989956117421542
159,GEM,-0.14154793272001812,0.21298072848474423,-0.6646044162167337,198397.53772835585,0.00035392755984000777,0.17582931801334323,0.9760709596990391
160,GHYB,0.02387536371825963,0.0959688995373687,0.2487823016972593,17009.293089753774,0.00017360068059858968,0.7612954556875094,0.8916905058235655
161,GIGB,-0.010726042862751747,0.08632017629749068,-0.12425881552634817,51853.93169181891,0.00021344991492439956,0.8688039876937641,0.8832255178583718
162,GII,0.1568622386703443,0.20709118457161813,0.7574549297925175,33361.08022239873,6.968782918788313e-09,0.0038620844061345574,0.9999930255265728
163,GMF,-0.024113621542774792,0.21941355982116761,-0.10990032504111655,25459.491660047657,0.0011851621844036543,0.04997481375434131,0.9932022252447228
164,GNR,0.42814579165789124,0.26053850390844124,1.6433110086805087,237798.2525814138,2.1375306567024867e-07,0.09680703739101601,0.9995892224472073
165,GOEX,0.15191089908478406,0.40268369783475655,0.37724621061546304,11758.45909451946,0.0,0.0023846784410164693,1.0
166,GOVT,-0.034120539917110226,0.05304396000560084,-0.6432502383590419,5814972.041302621,8.098319520318442e-07,0.12980140290644332,0.9990205959559724
167,GQRE,-0.03287948532779185,0.20791684642319902,-0.15813766846419045,17302.938840349485,0.0004104021942353326,0.05687442328663703,0.9899952106212827
168,GRU,0.5811209344095036,0.3240844780428824,1.793115603434147,15565.68705321684,0.0002620598734101388,0.9699926685048531,0.8786193923502251
169,GSEW,0.5125538611834823,0.22085854832013968,2.3207336328251302,44636.21922160445,0.0001985440897821042,0.8235293202009549,0.8855285364711621
170,GSG,0.3717210733894177,0.24698664972918505,1.5050249630779677,1071701.429706116,9.760497102644267e-05,0.4854727764279114,0.9215908170354205
171,GSIE,0.06379554934167891,0.19103749427395098,0.3339425571097317,410876.64813343924,0.00017216312860184513,0.6472647926946262,0.8987965117645677
172,GSP,0.4908225865605311,0.31581386168344605,1.5541514990640402,16212.31135822081,0.0002620598734101388,0.9440918038690879,0.8786193923502251
173,GSSC,0.40501758131093324,0.25375612350447097,1.596089882354296,25734.31294678316,0.0001985440897821042,0.8324562518537351,0.8855285364711621
174,GUNR,0.5522595507368271,0.24260746524895785,2.2763501946245217,866155.5202541699,1.2284466112729338e-07,0.07990583085418956,0.9997474367256143
175,GVAL,-0.14622848730673776,0.2152816892953853,-0.6792425671934388,25778.87212073074,1.8507697684605586e-09,0.13019783721582107,0.9999963335716512
176,GVI,0.022428740395214274,0.03721348973020739,0.6027045718587403,118071.00873709293,0.00014436790983211374,0.6358759116912733,0.9010118443436097
177,GYLD,-0.05293443936300187,0.1953627561878187,-0.27095460975228836,13705.639396346307,0.00014773590811231296,0.6387277576934978,0.9002384775106056
178,HACK,0.5116276890566805,0.2529084319267542,2.022976004235616,230708.7370929309,9.518988635892616e-06,0.08985009745535548,0.986148166532233
179,HAWX,0.2589487543787981,0.17945979149856328,1.442934666403372,18173.709293089752,0.00033594744401579127,0.5830220379179492,0.9035156393859006
180,HDEF,-0.01659908832486479,0.18846155806098602,-0.08807678603343254,158213.8999205719,5.557223870340183e-06,0.0025747672806496337,0.9944002357795462
181,HDMV,-0.08319536222077553,0.15146915150207127,-0.5492561448701182,19064.17791898332,8.366824059849179e-05,0.45456343193503485,0.9273739475430864
182,HEDJ,0.2646648387335812,0.2107426900993408,1.25586723130858,455949.8014297061,0.0,0.0,1.0
183,HEEM,0.0019956013026732823,0.20460248221886276,0.009753553725406873,52644.956314535346,0.00028712579810949944,0.14527582011187762,0.9826904505623774
184,HEFA,0.30591397613399346,0.18492042213673623,1.6543006586248792,641155.7585385226,0.00011343008140767631,0.4735327196390072,0.9233129289006803
185,HEWJ,0.3090265669324226,0.20516043984472324,1.506267812480374,427892.4543288324,1.0101289031828455e-05,0.08635397209334354,0.9854301626238692
186,HEZU,0.3368353731947841,0.21391483957523225,1.5746236860595249,475286.02065131057,8.629680929145827e-05,0.16272769688131303,0.9876052465776963
187,HFXI,0.16213193395244252,0.1920569548934127,0.8441867363898491,72716.91818903892,0.00015608618276225612,0.5664853395688204,0.9064515166524441
188,HIPS,-0.018471157682401682,0.22314995296284126,-0.0827746429571396,17193.486894360605,0.0,0.05904028967115106,1.0
189,HSCZ,0.22853834835072132,0.18286835426274983,1.2497424678648974,12404.130262112787,0.0002466455197345145,0.8767483613293521,0.880896920879631
190,HTRB,-0.013407496028920383,0.05382518157020123,-0.24909337298628006,70649.72200158857,6.102274610656572e-09,0.10273243435060327,0.9999868286739767
191,HYD,-0.05292711367573307,0.1685907476980392,-0.31393842425166874,617443.2486100079,0.0001405265234394303,0.620619270543254,0.9020651726014847
192,HYG,0.019464011711999813,0.10109063460407133,0.1925402069957519,25800933.0420969,0.0001985440897821042,0.8342383637030414,0.8855285364711621
193,HYGH,0.09363415737508148,0.09989895183045133,0.9372886868122252,18593.804606830818,0.0001803010481916048,0.7803395008419169,0.8897558321903339
194,HYLB,0.03216091746433086,0.09975699609771929,0.32239260124499824,2180279.0111199366,0.0001985440897821042,0.8100863186517848,0.8855285364711621
195,HYLD,-0.0249373877282742,0.11482639301810368,-0.21717470237302097,24576.25099285147,2.7426670654682736e-05,0.04199136794149383,0.9670369169120259
196,HYLS,0.08198256626327853,0.0815091592823368,1.005808021885024,273879.9841143765,7.46656091169758e-05,0.4110609945175484,0.9314878041741483
197,HYLV,-0.007307093861029173,0.09441962197968039,-0.07738956911521738,15483.558379666401,0.0001552884438211004,0.6698930974675243,0.8974704471505183
198,HYMB,0.059152267069284836,0.1501133668044308,0.3940506320556317,306110.32565528195,0.00010882342107304034,0.5093576840438765,0.9163431210436986
199,HYS,0.06479911059991184,0.08204911315492654,0.7897600364985914,362962.8276409849,7.660944547271336e-05,0.4283507642799678,0.9302108870765998
200,IAGG,0.02562556491203196,0.04307241104720256,0.5949415017410843,240263.5424940429,0.00017748686869970774,0.7740049619932432,0.8906590342912057
201,IBD,-0.01850149732152704,0.07499607346487135,-0.24669954661284052,40293.80460683082,8.331526214546661e-05,0.4485399576212941,0.927472139566911
