,Symbol,1Y Return,1Y Volatility,1Y Sharpe,betweenness,clustering,coreness,Antifragile
39,AVEM,-0.27424458833701426,0.21211973858475497,-1.292876326204959,0.0002974166194841131,0.9311242022582229,0.4007273279130354,4.714318463109166
40,AVIG,-0.16335057414104273,0.07782296524150814,-2.0990021857187866,1.5724838386404043e-05,0.9797254229343652,0.17488529373666306,12.849677430006661
41,AVMU,-0.10993498346601044,0.038254315590019836,-2.8737929765678873,0.00011888662564470558,0.9110442599030858,0.5429658970234388,26.140841486153523
42,AVSF,-0.0701435007456808,0.03478297770906445,-2.016604252010356,3.0069728226010796e-06,0.9973082798035248,0.07063826365841347,28.7496949905873
43,AVUS,-0.10866341501441275,0.23125391548728627,-0.4698878926458081,0.0007804807073463649,0.9086841408525285,0.3924978405206697,4.32425110680981
44,AVUV,-0.017258812598175365,0.26512531655181776,-0.06509681090678564,0.00016032093213364738,0.8956389895407705,0.7154905413416965,3.7718012485788157
45,AZAJ,-0.08935332158395663,0.15497898184192826,-0.5765512234110112,0.00014052652343943026,0.9020651726014847,0.6215739489835598,6.452487867160954
46,AZBJ,-0.0341196907842057,0.09391689664142762,-0.36329661652337,2.6553193845412132e-05,0.9679278030418293,0.026939462741396466,10.647711282645712
47,BAB,-0.22189734855098542,0.10006590856497127,-2.217511955202114,0.0001452732132919478,0.9011568482516419,0.6320722280185905,9.993413484580667
48,BAL,-0.21579120997762305,0.41593005757849055,-0.5188160991151761,0.0002620598734101389,0.8786193923502251,0.9083971250009739,2.404250382436689
49,BALT,0.01376426649046441,0.035319967878471,0.38970212367758994,0.0002620598734101389,0.8786193923502251,0.9622406214041437,28.31259653012148
50,BAUG,-0.0785224742763955,0.1556491898351558,-0.5044836684312761,0.0028221033759307985,0.9873289951248846,0.008994218002712542,6.424704176482224
51,BBAX,-0.206137963165074,0.1945325235182131,-1.0596580943739946,0.0013869585360203824,0.6666666666666666,0.0,5.1405285960132785
52,BBC,-0.4087640442481848,0.5129133956520535,-0.7969455422947838,0.00016326788048372893,0.8946739834032156,0.7191790246948864,1.9496468769912432
53,BBEU,-0.2279737820893596,0.23856121313815512,-0.9556196461716341,0.00014176192174238764,0.9464364839060209,0.2855794432399014,4.191796255751273
54,BBIN,-0.22599426716480792,0.207507525184365,-1.0890895015205735,0.00021864786402810016,0.9106811578140886,0.5301493941352013,4.8191023391152985
55,BBJP,-0.2442060472485333,0.18536477097906645,-1.3174350549927951,2.2729106882241717e-05,0.971796380545071,0.20507795770248843,5.394768351710863
56,BBMC,-0.2021979394266526,0.26869872393645994,-0.7525080002779135,0.00016945158537799335,0.8927415303901323,0.7430622218530485,3.721640301635646
57,BBP,-0.08778233942455438,0.34795543053059363,-0.2522804121513379,4.349333134670829e-05,0.9527982155341745,0.2750579266013902,2.8739312919333098
58,BBRE,-0.19450895216048034,0.22952592684301804,-0.8474378247190907,4.718864369392482e-05,0.9744438315866887,0.0040951831898693915,4.35680628221116
59,BBSA,-0.07437940386947482,0.03177910994356234,-2.340512493948631,0.0007818886734040555,0.9294952744620504,0.4221871507433874,31.46721232205483
60,BBSC,-0.18285503417758386,0.2727491797960105,-0.6704146069819217,0.00019854408978210408,0.8855285364711621,0.8377993658348705,3.6663721619544427
61,BBUS,-0.16084139907554085,0.23429476066826946,-0.6864916595521788,0.0007190999501580316,0.9233729214760303,0.1882726843513386,4.268127879376135
62,BCM,0.11018025437513534,0.29065556478876536,0.379074986763832,0.0002620598734101389,0.8786193923502251,0.9777296365623747,3.4404983807096636
63,BDCX,-0.15542616413358556,0.3209517369722026,-0.4842664682230616,0.0002620598734101389,0.8786193923502251,0.9066465499071398,3.1157332545815426
64,BDCZ,-0.07884600911849629,0.20820429728710452,-0.3786953974814993,0.0002620598734101389,0.8786193923502251,0.952744887557357,4.80297483303644
65,BDEC,-0.06576509045593343,0.16335950044129305,-0.4025789150816338,0.0002620598734101389,0.8786193923502251,0.9232410362815681,6.121468278849033
66,BFIT,-0.36194790455888043,0.2614653472684596,-1.3843054475102214,0.0,1.0,0.07502474656108134,3.824598595749095
67,BFOR,-0.11903176369622805,0.25262053919502175,-0.4711879884174269,0.00019854408978210408,0.8855285364711621,0.8226351061824041,3.9585063161788487
68,BFTR,-0.5367447999157605,0.4392936192646945,-1.2218360940779958,6.083189014905962e-08,0.9998851129339859,0.0808849938941168,2.276381800568458
69,BIBL,-0.2166281085776643,0.2633884078177074,-0.8224663734160762,0.0,1.0,0.0,3.79667430425452
70,BICK,-0.2912616277373887,0.46046221593252834,-0.6325418626314984,6.125039391440417e-05,0.9401585370860791,0.33523670407011485,2.17173085086862
71,BIL,0.006987326516342124,0.002121765803835769,3.2931657696199554,6.296421503200041e-05,0.9389096722621902,0.3457312233356484,471.305550401548
72,BILS,0.0013234618068413905,0.0029108873105481037,0.4546592381112102,6.536196347463837e-05,0.9371600662397487,0.3624400834771731,343.53786090458635
73,BIV,-0.15060967720968252,0.07933321139427953,-1.8984442273635542,0.00017748686869970768,0.8906590342912057,0.7631149678100828,12.605061391377218
74,BJUL,-0.05636808039829077,0.14810097098059452,-0.38060574502024436,0.0,1.0,0.003597874743756014,6.752150194417218
75,BJUN,-0.09549005757588339,0.1485976228320434,-0.6426082447080173,0.00017748686869970768,0.8906590342912057,0.768565716809516,6.729582754700443
76,BKAG,-0.15443271732212302,0.07126031371793942,-2.1671630289672073,0.00017748686869970768,0.8906590342912057,0.7740049619932432,14.033056379153367
77,BKCH,-0.7929308281802497,0.8150278457728865,-0.9728880213022879,0.0002620598734101389,0.8786193923502251,0.9536091073084448,1.2269519442635797
78,BKEM,-0.29550003236470035,0.22361118300147534,-1.3214904031107904,0.0006475916547820893,0.9812809745394016,0.05984956291929254,4.472048251689641
79,BKF,-0.3717306578217057,0.2914183090093568,-1.275591293784394,0.0030697720361057635,0.9809838970243369,0.006565284384002144,3.4314933862576638
80,BKHY,-0.11084556087216832,0.10463715665610102,-1.0593326922717496,0.00020595228718757382,0.884375215383555,0.8626202888794732,9.556834607868653
81,BKIE,-0.2122377122172602,0.20600074223940743,-1.0302764442013728,0.0001407891211320613,0.9120746403355099,0.5281733441268845,4.85435144130613
82,BKLC,-0.16241960287563065,0.23722205538241198,-0.6846732805421628,0.0007392439683787847,0.9219392270219752,0.09858719191502527,4.2154596392310895
83,BKLN,-0.023899048741361912,0.06931406087917752,-0.3447936600197287,2.9630370303551527e-05,0.9648538501060289,0.01898586697735677,14.427087192930689
84,BKMC,-0.15668762301670766,0.23755127039641297,-0.6595949697732016,0.00019854408978210408,0.8855285364711621,0.8324562518537351,4.2096175631107045
85,BKSB,-0.07821766985369799,0.036715663608055976,-2.1303624166699207,0.00017748686869970768,0.8906590342912057,0.764933176349731,27.23633190115035
86,BKSE,-0.1746958031014279,0.26482976245739065,-0.6596532107282893,0.00019854408978210408,0.8855285364711621,0.8457961512778486,3.7760106368742954
87,BLCN,-0.5413036254884707,0.33267352304739933,-1.627131671104904,7.176808374256019e-05,0.9417906135874585,0.318361523820717,3.005950070326216
88,BLDG,-0.1418238349504315,0.1874534108434518,-0.7565817784391932,6.95840429741096e-05,0.9348551134315559,0.3821662152629608,5.33465886537072
89,BLES,-0.18265174025904338,0.21741130310325302,-0.8401207188951826,0.00019854408978210408,0.8855285364711621,0.8493435193890785,4.59957686526114
90,BLHY,-0.11369711592247203,0.0748565071644539,-1.518867500358898,0.00011888662564470558,0.9110442599030858,0.5459138661202948,13.3588920707064
91,BLOK,-0.5988829507865774,0.4975198769202851,-1.2037367320753964,0.0,1.0,0.0,2.0099699457037463
92,BLV,-0.30629629401141817,0.15676755597589034,-1.9538245149303992,0.00019854408978210408,0.8855285364711621,0.8271033941251382,6.378870894394708
93,BMAY,-0.10382951654689238,0.16312386050884828,-0.6365072296781523,0.00019854408978210408,0.8855285364711621,0.8369095159621355,6.1303110218247765
94,BMED,-0.24586691462198712,0.2330959939394526,-1.054788246107103,1.4193170955478006e-05,0.9808668512308027,0.1722984735482216,4.2900780193577805
95,BND,-0.15329994895863158,0.07295471593050239,-2.101302801379792,0.0002532730655265085,0.8797820571666062,0.8785126325262858,13.707133078999485
96,BNDX,-0.12044691087932227,0.06541182178311157,-1.841363037994762,0.00019854408978210408,0.8855285364711621,0.8440209184596739,15.287756444328021
97,BNE,-0.2600744369108103,0.3290602145573601,-0.7903551550911525,8.312279685006599e-05,0.9275431419757544,0.44545172565691216,3.0389574787859535
98,BNOV,-0.06962316657622361,0.16560108426370018,-0.42042699711649795,0.0002620598734101389,0.8786193923502251,0.9923040066689087,6.0386078052944265
99,BOCT,-0.0700618481775248,0.14846341641813673,-0.471913215173498,0.0002620598734101389,0.8786193923502251,0.9302046810743022,6.735666092874831
100,BOSS,-0.35272378198120197,0.3463321492163192,-1.0184552106391098,0.00012423978634108006,0.9085983138311033,0.5586556336779135,2.887401594864355
101,BOUT,-0.1579091492390128,0.2251696897283145,-0.7012895449185146,7.684951792875623e-07,0.9986840366778532,0.10989244053931223,4.441095074592771
102,BRF,-0.004319311927659538,0.36628344508726013,-0.011792266305212191,1.6521850447828797e-06,0.9971922431219379,0.07979284239782501,2.730126117935166
103,BSBE,-0.052459701634686356,0.04231018817307882,-1.2398834394233558,6.536196347463837e-05,0.9371600662397487,0.36139841346834617,23.63496933431937
104,BSCE,-0.08844161743775858,0.04822489438824723,-1.8339411326800639,3.964796080352803e-05,0.9561310988710496,0.010338155099389724,20.736178123050646
105,BSCM,0.0031425748861517743,0.00857052467375692,0.36667240405647367,0.0001452732132919478,0.9011568482516419,0.6349256966035686,116.6789710158604
106,BSCN,-0.016990758550289555,0.012741584534335685,-1.3334886649696753,0.00013689085194496355,0.9036406703381299,0.5985002420966814,78.48317431048127
107,BSCO,-0.0539904079189316,0.02788208953403873,-1.9363831341628677,0.00012814185955890817,0.906910481910482,0.5732960551282903,35.8653177258896
108,BSCP,-0.07656223667548091,0.03892853629913823,-1.9667381297656392,0.00014773590811231277,0.9002384775106056,0.6396774357590196,25.688096575625355
109,BSCQ,-0.10486207308351767,0.053832938332818527,-1.9479165791622768,0.0001452732132919478,0.9011568482516419,0.6273069262231097,18.575987693957316
110,BSCR,-0.12006702880620382,0.06320290492120392,-1.8997074415470825,0.00011427224634321096,0.9133909568692178,0.5252071024971909,15.822057565972894
111,BSCS,-0.1414819835940811,0.07270491800877543,-1.9459754232444677,2.7880143875867706e-05,0.9665790598739864,0.021133692316600082,13.754227738477068
112,BSCT,-0.15631561612443665,0.0797621123781281,-1.959772772609024,4.0601754971569554e-05,0.9552583880452733,0.008802689871134393,12.537280798924957
113,BSCU,-0.17907314684938425,0.09427658283985488,-1.899444607083087,7.740800267053865e-05,0.9296555083078882,0.4333373665224912,10.607087888396139
114,BSDE,-0.05419944279352126,0.03257747875231818,-1.6637089446237299,2.1438189282072628e-05,0.972974996795938,0.03327418596539121,30.69605255835954
115,BSEP,-0.06825827241727349,0.1547093482512088,-0.4412032833752188,0.0002620598734101389,0.8786193923502251,0.9518804714727332,6.463733519038897
116,BSJM,-0.024700414244114958,0.03329262819262123,-0.7419184241389931,2.3456039535361598e-05,0.9709168170706632,0.030212976721149084,30.03667941786686
117,BSJN,-0.04325796640052515,0.06453309151585586,-0.670322239093359,4.838966357196392e-05,0.9502394114111734,8.56054445062706e-05,15.495925834489098
118,BSJO,-0.06853585814593009,0.08498445709023379,-0.8064516794307564,1.672207628430997e-05,0.9778877946299563,0.043282224698664,11.76685754358861
119,BSJP,-0.04280351445408976,0.08012264424997842,-0.5342249354694917,4.39323232554352e-05,0.9528901022072777,0.003987638321204267,12.480866169120091
120,BSJQ,-0.0652454555791561,0.09568408529089702,-0.6818840915999569,7.048218988644219e-05,0.9342299829147467,0.38423437298891217,10.451058783284788
121,BSJR,-0.10932519965972766,0.10893920920254277,-1.0035431729311275,3.964796080352803e-05,0.9561310988710496,0.009205208801077683,9.179431421617652
122,BSJS,-0.11789635640642884,0.11265917578826933,-1.0464869424218248,3.964796080352803e-05,0.9561310988710496,0.01085207399624965,8.876329806276866
123,BSMM,-0.00019318538734574658,0.01426296344527292,-0.013544547603098062,3.7000738030199256e-05,0.9585068946924518,0.015955105633802816,70.11165693840599
124,BSMN,-0.021694966692006983,0.017070334628677946,-1.2709163097224652,7.660944547271333e-05,0.9302108870765998,0.4262437569964695,58.581159757701094
125,BSMO,-0.04461707841015092,0.021624716084169333,-2.0632445871885206,0.00012814185955890817,0.906910481910482,0.5723223583214351,46.24338169841053
126,BSMP,-0.07398188520552731,0.029574063065573128,-2.5015800176489407,9.514847211457267e-05,0.9230141287284145,0.4814398006535827,33.81341271176533
127,BSMQ,-0.10312629883098287,0.03820125969863071,-2.6995523091265845,5.3523550274030215e-05,0.9460506088473559,0.3035817485384047,26.177147243022567
128,BSMR,-0.10786820364256264,0.03732604282243573,-2.8898912256974056,5.4891991115615885e-06,0.9915362913567581,0.06178187982670936,26.790946062970427
129,BSMS,-0.13081548115112812,0.04789214968631139,-2.731459790549306,6.536196347463837e-05,0.9371600662397487,0.3634808342812893,20.88024877876429
130,BSMT,-0.14359418034481072,0.055218645566926794,-2.6004654563786773,5.6300161217605116e-05,0.9438491623947568,0.31625287642674044,18.109824855953185
131,BSMU,-0.17113464220233243,0.06837584472337409,-2.502852328840488,5.140653340361745e-06,0.992059746515192,0.12811804024049667,14.625047837371037
132,BSV,-0.06842479985469407,0.03299269108496977,-2.0739381240066783,0.00019854408978210408,0.8855285364711621,0.815471243383708,30.3097433739063
133,BTAL,0.23406778937055886,0.20104900020117142,1.1642325459780876,7.466560911697583e-05,0.9314878041741483,0.41301928043379255,4.973911827461918
134,BTEC,-0.3527246404876182,0.41851375207569863,-0.8428029873288827,1.3517631776655106e-05,0.981657150428833,0.04906703524533518,2.3894077435694996
135,BTEK,-0.511293334904606,0.4072339116266763,-1.2555274015915554,2.3189495464411284e-05,0.9711309999771538,0.21366763266857688,2.4555911761020783
136,BUZZ,-0.4747609997307831,0.435343569555845,-1.0905432695724744,1.7606359973844102e-05,0.9847710432839899,0.13796270352728746,2.2970363407922623
137,BWX,-0.2533870315369299,0.11151639663358899,-2.272195293123461,0.0001574135085858839,0.8966000528792272,0.686731693237108,8.96729118037874
138,BWZ,-0.18415336910760477,0.07856240010654042,-2.344039500548224,2.6553193845412132e-05,0.9679278030418293,0.028752964116631276,12.7287353574213
139,CACG,-0.2682400386655726,0.2889925662276168,-0.9281900990294017,3.1746248375283276e-05,0.9938322772805822,0.0,3.4602966195759453
140,CALF,-0.11987587605662003,0.30053339450123695,-0.3988770574250664,3.9066033769029844e-05,0.9566499764556037,0.011930101839224034,3.327417246458061
141,CATH,-0.15990869991511875,0.23495634620978836,-0.6805889795900175,0.0007238710892942049,0.9231155520900518,0.13927766285086385,4.256109767331493
142,CBLS,-0.11557096306370453,0.19998243910669808,-0.5779055580077365,0.0,0.0,0.0,5.000439060884054
143,CBSE,-0.19511204301302978,0.30977744269886226,-0.6298458703550605,0.0013888888888888898,0.9973579920739762,0.00860802632352077,3.2281240082807128
144,CCOR,0.0777116170566375,0.15101076219183834,0.5146097928961885,1.7047655467530833e-05,0.9786155680832611,0.17059365357159306,6.622044584674289
145,CDC,-0.02605559721019663,0.15832811784763662,-0.1645670874157086,8.046752447663401e-05,0.9279390198660986,0.4464577071704594,6.315997522072022
146,CDL,0.027735638922124144,0.17505086098113107,0.15844331622632693,8.046752447663401e-05,0.9279390198660986,0.4414205685947811,5.712625430090236
147,CEFA,-0.25390611538473384,0.22042683986771522,-1.1518838428982177,0.0001778779579450363,0.9250609631242903,0.4575046132298743,4.536652617258997
148,CEFD,-0.30434533693626065,0.2219063565816377,-1.371503464905451,0.0002620598734101389,0.8786193923502251,0.9768707070280764,4.5064053838048
149,CEY,-0.25377515996065153,0.18621597305859766,-1.3628001711797013,4.526058784153529e-05,0.9517771955114166,0.00343110590401272,5.3701086087031005
150,CFA,-0.09213765622274465,0.20512449480011802,-0.44917919877159224,0.00019854408978210408,0.8855285364711621,0.8342383637030414,4.87508817986093
151,CFCV,-0.12208702869699493,0.20110777511079633,-0.607072643659518,0.0,1.0,0.0004427880890004059,4.9724581729824715
152,CFO,-0.09751044099016935,0.1535887956850086,-0.6348799113585802,0.00019854408978210408,0.8855285364711621,0.8422446448325568,6.510891602085837
153,CHGX,-0.20436792213216662,0.24333115880422285,-0.8398756786285437,0.00010760971456262609,0.9167962665505841,0.5043561244498465,4.1096257664419
154,CHNA,-0.5051533305073251,0.49367399366546993,-1.0232528692804386,1.2034457551653458e-08,0.999976304526929,0.09645780268296825,2.0256282745929566
155,CID,-0.12938694317089847,0.19152020784923923,-0.675578544028885,7.309482324924937e-05,0.9327001749682162,0.39867498491096054,5.221381133771427
156,CIL,-0.22516589991046237,0.26281567498544867,-0.8567445603194298,0.00019854408978210408,0.8855285364711621,0.8145744785420803,3.804948087877053
157,CIZ,-0.1240777229514859,0.1552857198835878,-0.7990285458605116,0.00019854408978210408,0.8855285364711621,0.8386889499482899,6.439742178158201
158,CLRG,-0.09110557979191983,0.2206922790716381,-0.4128172502235404,0.00012404015397681194,0.9091320494494048,0.5566966844313862,4.531196126147185
159,CLTL,0.002097718762618131,0.003042450586102879,0.6894832646419842,0.0007427012609238569,0.9417535627164856,0.3194170676797065,328.6824129758226
160,CMBS,-0.13582847600385162,0.06781692677905893,-2.0028698210753166,0.00016032093213364738,0.8956389895407705,0.7117995799505165,14.745581191815202
161,CMDY,0.08450279943583798,0.21741365143505278,0.38867292314935986,0.0,1.0,0.028032735762387587,4.599527184238136
162,CMF,-0.112171814546103,0.047770671726849054,-2.3481314055514506,0.00017748686869970768,0.8906590342912057,0.7667500898574262,20.933346001872515
163,CNCR,-0.42415814004533825,0.41348085451865624,-1.0258229260436054,0.0,1.0,0.020428121264804956,2.4184916642975547
164,CNRG,-0.21972846686222483,0.3877106908985877,-0.5667330615850842,1.1226050363542653e-07,0.9998056792975123,0.10223129225382763,2.579242779409369
165,CNXT,-0.41130716509164217,0.31337346207287775,-1.3125143474848202,0.0,1.0,0.0,3.19108067857846
166,CNYA,-0.3390318813492647,0.24290428743055478,-1.3957426809363846,0.0004925209299833408,0.9699035833358364,0.21175721605553102,4.1168478769066414
167,COMT,0.2033302299678681,0.30513930196631217,0.6663521501740738,0.0013895360562545405,0.9970557862200186,0.10817064974204894,3.277191740152835
168,CORP,-0.18276185082135513,0.09135252214814452,-2.000621838606426,5.3523550274030215e-05,0.9460506088473559,0.30040759192795546,10.946605265898631
169,COW,0.09405935400264152,0.16797796681428867,0.5599505446248834,0.0002620598734101389,0.8786193923502251,0.9785883843005183,5.953161709032766
170,COWZ,0.04960220429833026,0.2367630001671403,0.20950150261364367,3.96961850776474e-05,0.9560462356422866,0.25410918887942036,4.223632912634409
171,CSA,-0.08764921019890067,0.22636802336610273,-0.3871978422374015,0.00019854408978210408,0.8855285364711621,0.8217406122316875,4.41758506846486
172,CSB,-0.07383465531883464,0.2095240403227125,-0.35239228493834523,7.58313220681997e-05,0.9307668600980186,0.4232019138833629,4.77272201538202
173,CSF,-0.06546233873883846,0.16842351770078567,-0.3886769474506296,0.00019854408978210408,0.8855285364711621,0.8288887737192513,5.937413097953215
174,CSML,-0.08922305230365354,0.23634559481756556,-0.3775109596289474,0.00019854408978210408,0.8855285364711621,0.831564790365965,4.2310921884196615
175,CVY,-0.08789207027643907,0.20617763407600964,-0.4262929423471641,0.00012814185955890817,0.906910481910482,0.5742691911589954,4.850186609626818
176,CWB,-0.24085680733689852,0.17899818059515987,-1.3455824329390491,0.00010544406616003538,0.917708839501121,0.4993804420629605,5.586648962995326
177,CWS,-0.08116316517441413,0.20070749721274359,-0.4043853184437039,0.0,1.0,0.0,4.982374918162781
178,CXSE,-0.5038257890994907,0.4134864636137208,-1.218481941817967,4.489346563055321e-06,0.8,0.001769784516777079,2.41845885657384
179,CZA,-0.06545497752679724,0.2049312238162277,-0.3193997298600728,5.1624248450213994e-05,0.947638326585695,0.29299610027090506,4.879685883771187
180,DAPR,-0.053725624578898054,0.10365568498029135,-0.5183085191045066,0.00021344991492439958,0.8832255178583718,0.8670384537294056,9.647324217577992
181,DAUG,-0.10598684557753545,0.09245747811030498,-1.1463306997308478,0.0002620598734101389,0.8786193923502251,0.884685991531866,10.81578278402711
182,DBAW,-0.12842576004914008,0.1653644915146859,-0.7766223502567036,0.00033594744401579143,0.9035156393859006,0.5849552389890021,6.047247452220967
183,DBEF,-0.06692722895572965,0.16583174034138318,-0.40358515696664865,0.00022563118798757728,0.9077648399694473,0.5547385620915033,6.030208679842521
184,DBEM,-0.2503465910380906,0.19588634436973804,-1.27801961818001,0.0008657647761571887,0.9797591781153308,0.10298930971093305,5.105001082221877
185,DBEU,-0.07578784266334222,0.18291083172956385,-0.41434310886189385,0.0001508119426397259,0.9413295859009344,0.3120288451687317,5.467144786037131
186,DBEZ,-0.13190183294438695,0.21535350549713395,-0.612489834516032,0.00011563381267964173,0.9643635994793164,0.21851179526735467,4.643527848276928
187,DBJP,-0.01176076825367414,0.179237214497424,-0.06561566071337918,2.7883641056769836e-05,0.9667561051976844,0.22147379225455172,5.579198509662021
188,DBLV,-0.10114712029578998,0.21036878565935915,-0.4808085951476329,9.351891473911201e-08,0.9998139096345185,0.07797016944120279,4.753556935101844
189,DDIV,-0.08267093285831839,0.2353194830487592,-0.35131359200372125,0.0,1.0,0.061010600742102024,4.249541886817743
190,DDLS,-0.14535386519140375,0.15260429876961334,-0.9524886675102412,0.0001452732132919478,0.9011568482516419,0.6330238565822439,6.552895351327551
191,DDWM,-0.055697540365500064,0.15655644101962618,-0.3557665210243105,0.00010108699138766548,0.9293599727392085,0.41710174829713537,6.3874727445716415
192,DEED,-0.17637970605436373,0.06505111855401882,-2.7114015865522285,1.703275246318617e-06,0.997350456711501,0.10902449361665797,15.372525826279132
193,DEEF,-0.24319366563746864,0.18664829352506548,-1.3029514550842092,0.00016945158537799335,0.8927415303901323,0.7384846707709956,5.357670199463717
194,DEEP,-0.14104203234934137,0.24685364527425155,-0.571358920759081,0.00011888662564470558,0.9110442599030858,0.5468953258370903,4.050983322077386
195,DEF,-0.037597727520643,0.1793703768397403,-0.20960945827880456,0.0008329352789390315,0.9028495292236631,0.5956021673370342,5.575056581909603
