,Symbol,Return,Volatility,Sharpe,Volume,betweenness,coreness,clustering
48,BSJO,0.046781246493545696,0.08770822948175723,0.5333735131807205,118241.54090548054,1.6722076284309968e-05,0.1212049820163659,0.9778877946299563
49,BSJP,0.09060578009098037,0.09663698721389394,0.9375890402133064,100943.12946783162,4.3932323255435195e-05,0.2622534953851777,0.9528901022072777
50,BSV,0.014343525777724775,0.024262319143254146,0.5911852734701507,2554276.2509928513,0.00019854408978210416,0.8100863186517848,0.8855285364711621
51,BTAL,0.07197989384647413,0.17183390450848826,0.4188922672295936,122469.73788721208,7.466560911697584e-05,0.40585495489974316,0.9314878041741483
52,BTEC,0.13062211386490544,0.3330482922751262,0.39220172237664697,8043.447180301827,1.3517631776655108e-05,0.10473680130242655,0.981657150428833
53,BWX,-0.17315486071089756,0.08581807087203937,-2.0176969599920667,437336.69579030975,0.00015741350858588382,0.6848652887315053,0.8966000528792272
54,BWZ,-0.15939782727292548,0.06412339900891714,-2.4857981600563512,49935.424940428915,2.655319384541214e-05,0.17617943010491016,0.9679278030418293
55,CACG,0.40030650738191076,0.23572661283873125,1.6981812217179497,16052.899126290707,3.1746248375283276e-05,0.002486851352708119,0.9938322772805822
56,CALF,0.6815916274213045,0.2969994730642089,2.294925376093007,75199.92057188245,3.906603376902986e-05,0.22722214768808252,0.9566499764556037
57,CATH,0.6164248810752896,0.22392469300297788,2.75282226720343,29058.538522637013,0.0007238710892942051,0.06468398299803138,0.9231155520900518
58,CCOR,0.34387441317564355,0.11816397228313423,2.9101460160096986,37483.71723590151,1.7047655467530833e-05,0.1065208898475286,0.9786155680832611
59,CDC,0.5740321360454639,0.15322660756266748,3.7462954063685903,84566.32247815726,8.046752447663396e-05,0.4444450246333714,0.9279390198660986
60,CDL,0.5238525682417202,0.21175922658645763,2.473812247457564,24229.70611596505,8.046752447663396e-05,0.44545172565691216,0.9279390198660986
61,CEY,-0.14908127786166817,0.18487837372802354,-0.8063748877463794,6768.387609213662,4.526058784153531e-05,0.27385747054269927,0.9517771955114166
62,CFA,0.5696796529284165,0.21009910280448524,2.711480655196091,47932.08895949166,0.00019854408978210416,0.815471243383708,0.8855285364711621
63,CFO,0.5066400422318621,0.14428110002607664,3.511478926486522,58236.06036536934,0.00019854408978210416,0.8351290157079966,0.8855285364711621
64,CHGX,0.5739021453742748,0.21903108877653676,2.6201857854059702,9728.832406671962,0.00010760971456262612,0.5043561244498465,0.9167962665505841
65,CID,0.033093120037827745,0.20129198334574822,0.1644035668374607,7491.66004765687,7.309482324924948e-05,0.39969255934491493,0.9327001749682162
66,CIL,0.011923746184926027,0.20523900052159277,0.05809688292489786,5384.82922954726,0.00019854408978210416,0.8136774258554295,0.8855285364711621
67,CIZ,-0.03163596350288197,0.17069129949935893,-0.18534022293854985,13020.254169976171,0.00019854408978210416,0.8217406122316875,0.8855285364711621
68,CLTL,0.051337738534253614,0.006359643907562075,8.072423437609352,41571.167593328035,0.0007427012609238564,0.31935957357035455,0.9417535627164856
69,CMBS,-0.023364521112836108,0.06654042522460805,-0.35113272922390965,65937.1723590151,0.0001603209321336474,0.7016185035741278,0.8956389895407705
70,CMF,0.03688156151345399,0.06053076952832513,0.6093027034159116,176814.2176330421,0.00017748686869970776,0.777624844785788,0.8906590342912057
71,CNCR,-0.3359942322287565,0.3394006915561199,-0.98996331058801,13246.783161239078,0.0,0.0,1.0
72,CNXT,-0.13657650683139622,0.31151706132407136,-0.4384238418624385,15286.17950754567,0.0,0.0,1.0
73,CNYA,0.03752921892255542,0.2539803048283628,0.14776428805342706,87322.87529785544,0.0004925209299833426,0.16412214620558618,0.9699035833358364
74,COMT,0.23853380359117465,0.21805719583360544,1.093904755948501,344616.4416203336,0.0013895360562545403,0.01403441989060966,0.9970557862200186
75,CORP,-0.0073758132249993015,0.08303508765057199,-0.08882766832303685,62101.0325655282,5.352355027403022e-05,0.3045638130749615,0.9460506088473559
76,COWZ,0.883859056139681,0.23699190517022412,3.7294904883136484,335585.4646544877,3.969618507764741e-05,0.23575004161843446,0.9560462356422866
77,CSA,0.4237781290799794,0.25284189499207743,1.6760597728207112,3305.0039714058776,0.00019854408978210416,0.8342383637030414,0.8855285364711621
78,CSB,0.4306047052272852,0.2511537270665899,1.7145065305485847,18710.007942811757,7.58313220681997e-05,0.423199781455646,0.9307668600980186
79,CSF,0.3785438830723577,0.18529627838864557,2.042911419291375,12268.705321683876,0.00019854408978210416,0.8440209184596739,0.8855285364711621
80,CSML,0.24916951375809604,0.2723893593747702,0.9147549461184096,43349.40428911835,0.00019854408978210416,0.8431329121390565,0.8855285364711621
81,CVY,0.16421116274421607,0.24169885605834904,0.6794039716289493,23422.160444797457,0.00012814185955890817,0.571348098394563,0.906910481910482
82,CWB,0.45853992717867387,0.17610094321842898,2.6038470822380444,1029719.6187450357,0.00010544406616003539,0.5023656845960239,0.917708839501121
83,CWS,0.6267556883715912,0.19788286523014162,3.1673065156129723,2212.390786338364,0.0,0.0,1.0
84,CXSE,-0.22787992421515577,0.3140056392395148,-0.7257192092697905,121888.95949166005,4.489346563055322e-06,0.0014383660162055904,0.8
85,CZA,0.47800943344031827,0.236205335991387,2.0237029423321258,11658.300238284353,5.1624248450213994e-05,0.2897306967074409,0.947638326585695
86,DBAW,0.21432927344886846,0.1753040718917948,1.2226143473790025,18764.733915806195,0.00033594744401579143,0.5859247652863948,0.9035156393859006
87,DBEF,0.3567293799099066,0.1829028437777947,1.9503763448494578,904548.8482922955,0.0002256311879875772,0.5547385620915033,0.9077648399694473
88,DBEM,-0.022121428559790494,0.18974251196497247,-0.11658656950780874,26537.013502779984,0.0008657647761571898,0.012617615301557921,0.9797591781153308
89,DBEU,0.36508929852766825,0.19267066267396069,1.8948878540241292,280305.6393963463,0.00015081194263972568,0.3119646891044867,0.9413295859009344
90,DBEZ,0.2956289556296684,0.2127478825461398,1.3895741386077192,4272.120730738681,0.00011563381267964164,0.17924927405904542,0.9643635994793164
91,DBJP,0.3348215911005734,0.2013824664177135,1.662615405683216,143802.85941223192,2.788364105676984e-05,0.1874446893057315,0.9667561051976844
92,DDIV,0.3432781457320661,0.2391045505584345,1.435682193962146,12747.02144559174,0.0,0.0008306760631313808,1.0
93,DDLS,0.048457153939952945,0.18014187049690258,0.26899439761721655,8808.657664813343,0.0001452732132919477,0.6263524210652089,0.9011568482516419
94,DDWM,0.11038181824494442,0.1769046943400709,0.6239620641878111,48877.760127084985,0.0001010869913876656,0.41913608993684487,0.9293599727392085
95,DEEF,-0.046114862462128065,0.1872269538693903,-0.24630461324654052,11257.188244638603,0.0001694515853779933,0.7439766997267093,0.8927415303901323
96,DEEP,0.22236560945720138,0.28427591120796186,0.7822175593855716,27970.691024622716,0.00011888662564470558,0.5400124882571006,0.9110442599030858
97,DEF,0.576893745052916,0.19507283595608707,2.9573248485646704,24475.853852263703,0.0008329352789390312,0.5975347472587583,0.9028495292236631
98,DEM,0.06886983434980057,0.20703042887133816,0.3326556135987172,311855.1231135822,0.0,0.0,1.0
99,DEUS,0.4663002530243978,0.22227700102758,2.0978340128250137,29823.431294678317,0.00016596109564065583,0.7283854050853562,0.8937458149189769
100,DFND,0.3188626213068106,0.18674615337299222,1.7074655383660793,6366.401906274821,0.0,0.0005060728744939271,1.0
101,DGLDF,-0.7362518907925447,0.5834248451775775,-1.2619481273006998,55767.196187450354,0.0002620598734101389,0.9888793484223268,0.8786193923502251
102,DGP,0.4111111930913476,0.35045939444989854,1.1730636975409139,21234.23351866561,0.0002620598734101389,0.9760115952206676,0.8786193923502251
103,DGRE,-0.12323132493301468,0.2199848635739657,-0.5601809275917773,19847.41858617951,0.0002456817908022036,0.0751505760627796,0.978097251851712
104,DGRO,0.6630999379732796,0.2073339880565848,3.1982211126537967,1673237.8077839555,0.0002057267199049167,0.21229850892521762,0.9466125272576885
105,DGRS,0.33540521846291027,0.27985586788649164,1.1984927133954155,17311.914217633042,5.0075960816151315e-05,0.2865464757793465,0.948847272665134
106,DGRW,0.685950738026511,0.1972509594156687,3.4775533668305303,382227.4821286735,9.755550189837155e-05,0.005206863021862552,0.9812614679468558
107,DGS,0.0037785684249591975,0.19901187742516147,0.018986647801361153,189872.35901509135,0.00013191154959629194,0.5878621894768677,0.9052239790057178
108,DGZ,-0.23198848994811475,0.1666577747339574,-1.392005205388392,4905.321683876092,0.0002620598734101389,0.9371548394277635,0.8786193923502251
109,DIA,0.5544470715281542,0.215997744577776,2.566911393505362,4419294.678316124,0.0,0.0,0.0
110,DIAL,-0.02627360934510391,0.07576708286727492,-0.34676812608885493,177114.3764892772,0.0005229243564820693,0.19461440136344269,0.964280824692724
111,DIV,0.008904842318689597,0.22559434928415384,0.03947280748363625,168629.62668784749,2.320480546316246e-05,0.165119808674056,0.9711736915954019
112,DIVB,0.7166603941677396,0.211668936384658,3.385760832025818,24926.290706910248,0.00023740694191076755,0.17110934625749213,0.9460913445090661
113,DJP,0.43763126039539074,0.18639715350192557,2.3478430446678993,318816.1239078634,0.0002620598734101389,0.8934879127460352,0.8786193923502251
114,DPST,-0.716112807108994,1.0433005610253856,-0.6863916630172018,781211.1993645751,0.0,0.0,0.0
115,DSI,0.6631002775833739,0.22203648036158247,2.9864474364911877,168345.59173947579,9.28361975854004e-05,0.00405585015277949,0.9707999661230674
116,DSLVF,-0.9598997511643073,0.9210157317349921,-1.04221862677206,123323.74900714854,0.0002620598734101389,0.8917294469421931,0.8786193923502251
117,DVY,0.4703396339861938,0.22062512981771834,2.1318497778326106,799270.4527402701,0.00012856797740338222,0.290791922255152,0.946303211351755
118,DVYA,-0.2165475112915579,0.2073002230514478,-1.044608192427343,5418.030182684671,1.1229587369627232e-06,0.02014668116512042,0.998061440365428
119,DVYE,-0.27836132085582704,0.21080319776750692,-1.3204795933068787,149486.49722001588,5.7841364824545476e-05,0.3214706407281813,0.9426684228876923
120,DWAS,0.6057122632271603,0.3056339119869724,1.981822826169168,42183.637807783954,8.611156271118223e-05,0.4353600326519362,0.9280570964737391
121,DWX,-0.0655531955654027,0.17666374153181166,-0.3710619677643282,83714.53534551231,4.047817970490734e-05,0.24317314503781906,0.9554660498392932
122,DXJS,0.16888866309168066,0.21571564455625444,0.7829226454071011,12120.969023034155,0.0001603209321336474,0.7108759131895048,0.8956389895407705
123,DZZ,-0.4749103751221575,0.36136378627457477,-1.314216845075081,16669.102462271643,0.0002620598734101389,0.9223696175112024,0.8786193923502251
124,EBND,-0.20454735375297148,0.09778744700828267,-2.0917547191476036,394977.36298649723,0.0001694515853779933,0.7366512197163964,0.8927415303901323
125,ECNS,-0.24523415154128095,0.2680863076679319,-0.9147582122882716,13019.062748212868,4.3932323255435195e-05,0.2685886176164009,0.9528901022072777
126,ECON,-0.2858925641684783,0.23625059063656625,-1.21012423036977,80508.18109610802,0.0,0.0,1.0
127,EDIV,-0.0688079654079657,0.20224752135915192,-0.3402166065895871,59693.64575059571,2.8070746285913777e-07,0.010498405916892987,0.9994975680153937
128,EDOG,0.05848476821033826,0.19970817887995934,0.292851141792707,8020.095313741064,3.6544721158763404e-05,0.21655996878910205,0.9584783733605328
129,EDOW,0.49730832223793975,0.20862306959341018,2.383764763921623,31468.78474980143,0.0013927624857466877,0.003257563745910028,0.9920199797823631
130,EDV,-0.2089046171630202,0.2016859100296901,-1.0357918266688408,214975.61556791104,0.00016596109564065583,0.723785067547894,0.8937458149189769
131,EELV,0.04470184499084445,0.15667305469368709,0.2853192916819132,177509.45194598887,0.00014773590811231288,0.6406266481745552,0.9002384775106056
132,EEM,-0.11963064765413184,0.2326811879796667,-0.5141397492975925,56951564.57505957,0.00027005693770307954,0.011106125788487424,0.9831966325464013
133,EEMA,-0.08258035614114782,0.23201187816454028,-0.35593158761717686,69857.50595710882,0.00037467713869211955,0.008671821582829793,0.9840634270649297
134,EEMO,-0.17862011043108036,0.24633681344956762,-0.7251052245491888,28365.845909451946,0.0,0.0,1.0
135,EEMS,0.07384566952771975,0.20706498855559155,0.35663039919418393,47501.98570293884,0.00021344991492439958,0.8670384537294056,0.8832255178583718
136,EEMV,-0.017129500758265262,0.15993122843850552,-0.10710541603106397,604399.285146942,9.766392661597575e-05,0.483430765760022,0.9216891019730776
137,EEMX,-0.08120785473618851,0.2216518103474241,-0.36637577924087666,6501.747418586179,0.00040114530676748814,0.010099373514798013,0.9835550321350023
138,EES,0.3341093206477462,0.27552796022374565,1.21261493888471,82135.82208101668,0.0001526522040336716,0.6633143446339945,0.8984081721262901
139,EFA,0.05392286725674857,0.19806636607550254,0.272246461250232,27077927.084988087,0.0001997169717255771,0.490417896618552,0.9181811396569846
140,EFAD,0.02129987536038087,0.1796550119134178,0.11855987280024254,12647.180301826847,7.466560911697584e-05,0.4109732406792485,0.9314878041741483
141,EFAS,-0.08335149848567691,0.21505751950450258,-0.38757769864416114,5417.315329626688,2.743777821206658e-05,0.18846624811239523,0.9670284925605956
142,EFAV,0.0041684131602340215,0.1541113615242148,0.02704805874795323,895352.7402700556,8.747232074169525e-05,0.4664991529853331,0.9256422805528538
143,EFAX,0.07551803523798567,0.19271891396772806,0.3918558572337722,7331.850675139,0.0001874186928889223,0.4794499252320767,0.921885655585577
144,EFG,0.12729959004218772,0.19842537131942573,0.6415489571505474,584152.0254169976,0.00010544776345360892,0.13358107869943753,0.971917222306854
145,EFV,-0.03911167876552542,0.20839884460788216,-0.1876770422557617,2012682.4463860206,7.734203889895523e-05,0.408928361124774,0.9308265355673421
146,ELD,-0.18973523045229568,0.1218251917855438,-1.5574383891494135,34314.614773629866,0.00010882342107304031,0.5103170691831149,0.9163431210436986
147,EMCB,-0.04616084510643003,0.09848553777827845,-0.4687068390726813,4021.604447974583,0.0,0.0,0.0
148,EMDV,-0.11857271116752324,0.209545621305481,-0.5658563057954091,3221.9221604447976,3.61557434525409e-05,0.21442254368020866,0.9588206965791385
149,EMFM,-0.09993008476081192,0.1752806510546295,-0.5701147511693508,3566.7990468625894,6.125039391440419e-05,0.3372994627143946,0.9401585370860791
150,EMGF,-0.06986562515962322,0.21858559045123957,-0.3196259415609023,73777.52184273233,0.00020238810811707808,0.055555169079437076,0.9822715702536974
151,EMLC,-0.21451883553588952,0.1124132012871282,-1.9083064362517435,2059703.8125496425,0.00012628524064169064,0.5664729246527962,0.9077524422192119
152,EMTL,-0.11604495583275057,0.05526456544539597,-2.0998076235197853,11626.3701350278,3.9647960803528e-05,0.23893667528423562,0.9561310988710496
153,EMXC,0.018944438873995672,0.2189054092182523,0.08654166629161618,140726.5289912629,4.096048499399007e-06,0.002941219508626114,0.9955338657202011
154,ENTR,-0.31721955611124314,0.3289734108595797,-0.9642711101860033,8515.488482922954,0.0,0.0,1.0
155,EPI,0.2788998304904119,0.24321714534076005,1.1467112242422652,1253545.6711675932,0.006926588680410772,0.0014956425030919532,0.3
156,EPP,0.046550960034419796,0.22145202564158767,0.2102078763992021,503207.62509928516,0.0013869585360203824,0.0023588958492806148,0.6666666666666666
157,EPRF,-0.04748825045438483,0.14930058014406206,-0.31807143956549133,27549.4837172359,5.810856194625678e-06,0.06403611546888549,0.9911053249111978
158,EPS,0.5432913848207758,0.21347843711349154,2.544947359399796,54709.610802223986,0.000428271095865159,0.09769665906178704,0.9379733223163593
159,EQAL,0.4645899090532126,0.22584914117777335,2.0570806983388903,74995.47259729945,0.00019330077920606494,0.8055917983990287,0.8866163615058364
160,EQRR,0.3681515087370538,0.2931717152541279,1.2557538452095618,5414.694201747418,3.3501802421292642e-06,0.027324150438274537,0.9950573278678786
161,EQWL,0.6201755757654349,0.20377173833911177,3.04348179399321,4594.042891183479,0.00024772704097397264,0.6292144861384282,0.8983369348531629
162,ERM,0.1113986494914137,0.18857685703286345,0.5907334083524373,3567.7521842732326,0.00019521911977580947,0.7458046323788585,0.8923554910606314
163,ERTH,0.4289680135732657,0.2590127747296919,1.6561654691392755,21422.716441620334,0.0,0.0,1.0
164,ESG,0.665374590946589,0.2133993703992509,3.117978228809829,5846.862589356632,0.0003184815688687849,0.020914013031109478,0.942984206228425
165,ESGD,0.07450274398939388,0.1976816618890068,0.37688242438605796,315426.2112787927,0.00011454087578653106,0.47845493392516875,0.9226342056551909
166,ESGE,-0.10942201449927719,0.22688368413647397,-0.4822824299408775,1101397.8554408262,0.0001606546237871868,0.005926929427204606,0.9869904987248397
167,ESGG,0.46876614404535366,0.19648887297662287,2.38571343478124,2398.3320095313743,0.00042115018856012684,0.027776703160663857,0.9380327126093063
168,ESGN,-0.02398164314655363,0.18834644269875803,-0.1273272953973968,1258.3796664019062,8.20621763680077e-05,0.44343760052094366,0.9282116527528452
169,ESGS,0.6173959592280479,0.23416253319532362,2.636612914983522,2332.8832406671963,9.012430326485085e-05,0.4804442572020567,0.9236343277416109
170,ETHO,0.606832121831462,0.2282204327137114,2.6589736712693726,7507.386814932486,0.00018849369533423631,0.7956938768291859,0.887689161837371
171,EUDG,0.1632447326415053,0.20345610540551917,0.8023584857094043,10749.00714853058,1.794897160153696e-05,0.0052900480970174855,0.9945430965682363
172,EUDV,0.0918952584656176,0.19713739497030874,0.46614828444627726,1138.3637807783955,1.7872577131344943e-05,0.12974545676892388,0.9765585566550458
173,EUFN,-0.13203026443712826,0.2788476344440096,-0.4734853307985974,1435605.8776806989,0.0,0.0,1.0
174,EUO,0.42475072828988036,0.14912655532352054,2.848256820312189,99236.21922160445,0.0002620598734101389,0.9708530697200093,0.8786193923502251
175,EUSA,0.5164654356755795,0.22145666079597526,2.3321287055411326,25769.579030976965,0.0002466455197345146,0.8758662694277706,0.880896920879631
176,EUSC,0.1602600665231307,0.19601911196946378,0.8175736789793044,14201.509134233518,1.612080099989069e-05,0.11838615252929802,0.9785943330353529
177,EVGBC,1.065110945699241,0.4475721789825025,2.3797523521695045,419.77760127084986,0.0002980094005828455,0.49639285010501827,0.9112363387978142
178,EVLMC,1.023218289632169,0.44756778633330013,2.286175012761501,499.9205718824464,8.820688972420181e-05,0.47546786555469056,0.9245604154006531
179,EVSTC,1.1901174262508718,0.44847880164426707,2.65367598621723,292.0571882446386,1.7854281425259702e-05,0.009178794349990941,0.8884227349915094
180,EWA,0.17648807396434407,0.2674799195325378,0.659818031472359,3187323.1135822083,0.0,0.0,1.0
181,EWGS,-0.04194375722555659,0.23968424711018893,-0.17499588617634093,4377.680698967434,1.1212801148385251e-05,0.09253925108523672,0.9840225391406494
182,EWMC,0.4641590636132787,0.2577629736293388,1.8007204722922536,6332.486100079428,0.00022165940757542645,0.8696872215515241,0.8820611076054106
183,EWRE,0.27992423314523346,0.2540948730667588,1.101652425201387,20476.727561556792,0.00041687259014609366,0.0009948481080120804,0.9953654451805897
184,EWSC,0.43919067279066487,0.28414129331811766,1.5456770385674203,4612.708498808578,0.0002532730655265085,0.8802767428240095,0.8797820571666062
185,EWUS,-0.16478697149521518,0.25019101055686493,-0.6586446536525795,15803.097696584591,0.00010882342107304031,0.5083309246423832,0.9163431210436986
186,EWX,0.07349664292281502,0.1959508131037598,0.3750769989604335,74365.36934074662,0.00019854408978210416,0.8457961512778486,0.8855285364711621
187,EWZS,-0.10780434100225925,0.419414244791313,-0.2570354782677904,78367.83161239079,2.1272471075648368e-06,0.030553220110980325,0.9964562041933783
188,EXI,0.3183384655605317,0.21592757451688735,1.4742835243380874,32114.455917394756,3.356038255766247e-05,0.20703624777546512,0.9615417488041246
189,EYLD,0.1237007730181609,0.2078312519649873,0.5951981323723171,10003.018268467038,5.293549607062852e-05,0.29821109336031604,0.9465523838877477
190,EZM,0.3972480995247303,0.2640026028454781,1.5047128143552484,74952.10484511517,0.0001603209321336474,0.6969753877725431,0.8956389895407705
191,FAB,0.4218749185783574,0.2670633681308897,1.5796809631023354,11227.640984908658,0.00018861465115873146,0.7902813216470592,0.8876868539302505
192,FAD,0.5622557942721652,0.2467328795781146,2.2788036812667984,9381.254964257347,0.0001694515853779933,0.7476312085243283,0.8927415303901323
193,FALN,0.09470169861733528,0.10919686601019447,0.8672565621846149,575749.0865766482,8.20621763680077e-05,0.4464577071704594,0.9282116527528452
194,FBGX,0.9478955658666767,0.49864862789679054,1.9009288561862252,6054.964257347101,0.0002620598734101389,0.9828794126264087,0.8786193923502251
195,FBND,0.004878615896788022,0.0695485521683449,0.07014690809061198,210544.79745830025,0.0,0.0,1.0
196,FBZ,-0.08007698134107054,0.3985867140412201,-0.20090228429638357,35021.52501985703,0.0,0.0008945572580542102,1.0
197,FCA,-0.1632567895277436,0.2876275382823748,-0.5675979097921711,6881.890389197776,0.0,0.0011427724930428433,1.0
198,FCAL,0.03450743790444055,0.059524292331747664,0.5797202545831156,9313.264495631454,8.331526214546663e-05,0.4524906465477258,0.927472139566911
199,FCEF,0.10605786603906368,0.19405438725449628,0.5465368113526446,10154.249404289118,0.0,0.0,1.0
200,FCG,0.3831675767634778,0.4661926062297317,0.8219083092335862,915486.4972200159,0.0,0.0,1.0
201,FCOR,0.023977462532052865,0.08170569259727649,0.29346134608070273,29418.26846703733,5.272494427792636e-05,0.29503491330190823,0.9469185025887351
202,FCVT,0.18393060031062644,0.18677984168044262,0.9847454556970292,72347.10087370929,7.500831923377227e-05,0.401747778455755,0.9318541996830428
